UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
1.00909909,78,21,1,0.331839821,3570,6,2,0,1,0,Yes
0.417715345,61,23,1,0.497316072,9500,4,1,1,1,0,Yes
0.511664558,41,9,2,0.427533944,9500,16,0,3,0,1,Yes
0.447510498,43,10,2,0.221118768,4933,3,1,0,0,3,Yes
0.9999999,79,30,0,190,6670.221237,0,0,0,0,0,Yes
0.228121705,39,10,0,0.572453372,2090,6,0,1,0,1,Yes
0.002363422,62,22,0,0.434734918,2734,8,0,1,0,0,Yes
0,40,8,0,0.076322848,4100,2,1,0,0,2,Yes
0.9999999,27,2,0,0,2400,0,0,0,0,1,Yes
1.984031936,54,17,0,0.025416075,7750,1,2,0,0,0,Yes
0.305976358,69,22,2,0.569913773,8581,15,0,1,0,0,Yes
0.267233741,41,12,0,0.273171583,5728,6,0,1,0,3,Yes
0.855381539,33,6,0,0.489704566,3350,6,1,1,0,2,Yes
0.981552652,54,15,0,0.561500276,3625,7,0,1,0,0,Yes
0.155781005,49,16,1,0.609861395,4400,13,0,2,0,0,Yes
0.9999999,28,3,0,0.262226362,2146,1,1,0,0,2,Yes
0.940841001,60,25,0,0.602279544,5000,17,0,1,0,1,Yes
0.305387784,46,14,0,0.898050975,2000,5,0,2,0,0,Yes
0.9999999,52,10,2,0.893759287,1345,2,1,1,3,1,Yes
0.849551857,62,23,1,0.395393474,4167,21,0,0,0,0,Yes
1.469857619,28,4,0,0.206500077,6522,4,4,0,0,2,Yes
0.9999999,64,19,0,0.011355816,2905,0,2,0,0,0,Yes
0.9999999,36,8,0,0.253045923,3200,3,0,0,0,4,Yes
0.961129859,30,3,1,1343,6670.221237,4,1,0,0,3,Yes
0.856154511,49,19,1,0.239800685,6421,19,0,0,0,1,Yes
0.015689318,67,17,0,251,6670.221237,10,1,0,0,0,Yes
0.818181818,45,11,0,3348,6670.221237,3,0,1,1,0,Yes
0,47,11,0,0.915813253,6639,9,1,3,1,3,Yes
0.52505311,47,12,3,0.723055389,5000,14,0,1,0,4,Yes
0.9999999,27,3,0,0.002719565,6250,0,1,0,1,4,Yes
1.20829476,45,15,1,0.153419843,7397,8,4,0,6,1,Yes
0.997108782,72,25,0,0.362669503,3760,13,0,2,0,0,Yes
0.4546851,30,3,0,0.118981907,3260,5,4,0,1,1,Yes
0.484648087,69,26,4,0.021958243,8333,7,3,1,1,0,Yes
0.744186047,48,16,1,17,6670.221237,2,1,0,0,0,Yes
0.922708419,46,10,0,0.514435696,8000,9,0,2,0,2,Yes
1.009840943,57,17,1,0.31874853,4250,4,5,0,0,1,Yes
0.29121458,31,7,0,0.617319787,6200,14,0,2,0,0,Yes
0.96963256,35,6,0,1.5976006,4000,13,0,3,0,0,Yes
0.912257769,34,7,0,1608,1,9,0,3,0,3,Yes
0.943891214,57,16,3,0.837265094,2500,20,0,0,0,0,Yes
0.026513151,67,25,0,460,6670.221237,9,0,0,0,0,Yes
0.39934664,56,16,0,298,6670.221237,6,0,0,0,0,Yes
0.662889141,41,9,0,0.296837895,8000,7,0,1,1,0,Yes
0,30,4,0,0.607420076,7600,10,0,1,0,0,Yes
0.853658537,39,10,1,493,6670.221237,5,2,0,0,1,Yes
0.441679749,46,12,3,0.56135966,4000,14,0,1,0,3,Yes
0.9999999,56,18,0,0,6670.221237,0,0,0,0,0,Yes
0.965939533,41,9,5,0.198753297,8341,7,2,1,0,0,Yes
0.354984932,62,26,0,0.571489787,7000,9,0,2,0,1,Yes
0.986820428,43,15,2,0.655292328,4600,12,0,1,0,3,Yes
0.9999999,32,4,0,0.181852696,2633,1,4,0,0,1,Yes
1.010369346,56,19,0,0.480155067,5416,10,0,1,1,2,Yes
0.550744926,42,10,0,0.111725132,4161,7,0,0,0,2,Yes
0.978043912,24,2,1,0.209944751,2171,6,0,0,0,0,Yes
1.01181862,41,8,2,0.357371019,10330,4,0,1,2,2,Yes
1.335548173,31,4,0,21,6670.221237,1,0,0,0,0,Yes
0.724149789,53,15,0,0.63403327,11000,17,0,2,0,2,Yes
0.965883839,37,8,0,0.838560515,4973,20,0,1,0,1,Yes
0.776770884,55,19,0,0.107702098,44000,12,0,0,0,3,Yes
0.704662667,50,19,3,0.694834075,5845,18,0,3,0,2,Yes
0.965129359,43,12,2,0.634815193,5870,8,0,1,0,4,Yes
0.9999999,46,8,0,117,6670.221237,2,0,0,0,0,Yes
0.758695722,55,19,3,1.402485143,1850,12,0,1,0,0,Yes
0.036257285,63,24,0,0.095515434,3433,8,0,0,0,0,Yes
0.933554817,32,6,0,0.084878331,3451,5,0,0,0,2,Yes
1.059588082,40,12,1,0.224189141,8416,2,0,1,2,2,Yes
0.931098227,35,7,2,0.431253529,7083,16,0,1,1,4,Yes
0.60401523,53,14,0,0.223378475,7014,15,1,1,0,0,Yes
0.790048826,30,4,1,3279,6670.221237,6,2,1,0,0,Yes
0.997002997,35,8,0,0.122931985,4351,3,4,0,1,2,Yes
0.729129805,47,11,4,0.572032108,7100,12,0,2,0,2,Yes
0.367621611,37,6,0,2530,6670.221237,6,0,2,2,1,Yes
1.135326197,29,5,1,626,6670.221237,6,0,0,0,0,Yes
0.015127845,59,26,0,0.072985403,5000,15,0,0,0,0,Yes
0.273378278,54,19,0,0.389697892,4600,13,1,3,0,0,Yes
0.836802664,35,7,1,0.03931537,5900,7,0,0,1,2,Yes
0.9999999,59,21,1,0.966726619,1111,0,4,0,1,2,Yes
0.011478065,42,13,0,0.327949546,6500,6,0,1,0,0,Yes
1.035964036,43,11,2,0.354019159,2400,10,2,1,1,0,Yes
0.646846891,57,23,0,1.162418791,2000,15,0,1,0,0,Yes
0.483033932,58,13,0,0.019380821,3972,3,2,0,0,0,Yes
1.007392421,52,13,1,0.084745763,7020,5,1,0,0,2,Yes
0.808326894,45,13,1,1.22106882,2600,13,0,2,0,3,Yes
0.409731046,52,16,2,0.702308455,7060,15,0,2,0,4,Yes
0.447340382,26,3,0,935,6670.221237,9,0,0,0,0,Yes
1.419084462,38,11,1,0.266027759,3025,7,0,0,2,2,Yes
0.9999999,64,21,0,0.007596961,2500,1,0,0,0,0,Yes
0.003132016,53,14,0,0.056776557,15833,6,0,0,0,2,Yes
0.163985021,34,7,2,1940,6670.221237,9,0,2,0,0,Yes
0.071503031,65,20,0,0.410103491,5700,9,0,2,0,1,Yes
0.505083833,50,16,3,1.225290698,687,13,0,0,0,0,Yes
0.589522356,45,15,0,0.813575526,4183,6,0,2,0,1,Yes
0.971830986,35,8,0,0.330334833,2000,4,0,0,1,0,Yes
0.788525125,78,27,3,0.953835474,2880,12,3,1,1,0,Yes
0.94500705,52,16,3,0.582127124,4766,6,0,1,0,1,Yes
0,37,6,2,598,6670.221237,4,0,0,0,1,Yes
0.992422391,68,19,0,0.089982004,3333,4,0,0,1,3,Yes
0.907388766,72,27,1,0.558452847,2300,6,1,2,0,0,Yes
0.860241984,52,14,0,1.13398086,7000,18,0,4,0,1,Yes
1.235880399,38,9,1,0.036304962,2478,3,1,0,0,4,Yes
0.939488785,47,14,0,0.216786818,3883,6,0,0,0,4,Yes
1.001052078,54,14,0,0.371897875,5600,6,0,2,0,0,Yes
0.9999999,25,2,0,0,6550,0,0,0,0,0,Yes
0,71,27,1,0.141428991,3400,9,2,0,0,0,Yes
0.986114968,58,15,4,0.286602977,4500,9,1,1,2,1,Yes
1.636655949,45,9,1,0.690761848,3333,3,4,1,0,1,Yes
0.9999999,70,17,1,520,6670.221237,3,0,1,1,0,Yes
0.736396482,39,9,0,0.150273224,4025,3,1,0,0,1,Yes
0.876308278,45,14,0,477,6670.221237,4,1,0,1,0,Yes
0.377586446,57,16,1,0.17817078,7576,6,1,0,0,1,Yes
0,41,11,0,5655,6670.221237,11,0,6,0,1,Yes
0.62871442,46,12,0,0.96383936,6000,15,0,2,0,0,Yes
0.408962218,51,18,0,0.687862428,5000,21,0,2,0,0,Yes
0.010364207,87,38,0,0.303748126,3334,9,0,2,0,0,Yes
1.803986711,27,2,1,0.382340691,2400,2,4,0,0,3,Yes
0.9999999,38,8,0,0.110065535,5950,2,1,0,0,3,Yes
0.9999999,72,30,2,0.854390935,1764,6,2,3,1,1,Yes
0.467493389,51,19,1,460,6670.221237,6,1,0,0,0,Yes
0.9999999,33,4,1,0.059668853,3200,1,0,0,0,0,Yes
0.40919885,32,6,3,0.280241935,2479,7,1,0,1,1,Yes
0.2857568,47,14,2,0.135810698,6000,6,1,1,3,1,Yes
0.9999999,58,17,0,0.085257226,5500,3,3,0,0,3,Yes
0.906145847,36,9,0,0.493196334,3600,5,0,2,0,0,Yes
0.741198528,58,20,0,364,6670.221237,10,0,0,0,0,Yes
0.739710048,28,4,2,1.042714329,3300,8,1,2,1,0,Yes
0.755407654,45,12,0,0.092575449,5400,3,4,0,6,1,Yes
0.921790096,82,42,0,1.144146685,7089,14,0,2,0,0,Yes
1.14915428,29,4,0,0.195402299,2000,10,1,0,0,0,Yes
0.145817572,45,11,0,0.325558147,3000,9,0,1,0,0,Yes
1.755572636,57,19,1,0.650436954,800,8,4,0,0,1,Yes
0.624614406,44,15,0,0.689144428,16000,30,0,4,0,1,Yes
0.9999999,38,8,0,0.255414909,10664,9,0,5,0,0,Yes
0.509630377,55,17,0,0.803105152,4250,12,0,1,0,0,Yes
0.9999999,29,5,4,0.990213523,2247,7,0,2,2,2,Yes
0.9999999,42,11,0,50,6670.221237,1,0,0,0,0,Yes
0.0950448,89,38,1,0.031737194,1795,10,1,0,1,1,Yes
0.9999999,43,12,2,0.058418761,7120,0,3,0,0,2,Yes
1.3618202,49,15,3,1597,6670.221237,8,0,1,1,0,Yes
0.927301041,66,21,2,0.326618379,4417,6,1,0,0,0,Yes
0.302078573,37,9,0,0.314779271,3125,12,0,0,0,0,Yes
0.498410055,41,10,0,0.51867788,5112,9,0,2,0,3,Yes
0.546953752,32,5,0,0.276059565,6110,5,0,1,0,2,Yes
0.746849467,55,14,2,0.313947504,3885,10,0,0,1,0,Yes
0.420808482,42,12,0,0.275494335,4500,23,1,0,0,1,Yes
0.881808231,80,23,1,2618,6670.221237,10,0,1,1,0,Yes
0.023460787,53,15,0,0.471168831,9624,7,1,3,0,0,Yes
0.378180636,49,20,2,0.429494411,9750,18,1,2,0,2,Yes
0.678937558,29,5,1,0.386050644,2250,4,0,0,0,4,Yes
0.747859488,38,10,0,856,1,9,0,0,0,0,Yes
0.772074327,59,24,0,0.31086716,11750,16,0,2,0,0,Yes
0,31,4,0,0.430122892,3498,10,0,1,0,0,Yes
0.174451781,46,17,2,0.29476209,15425,14,0,4,0,1,Yes
0.9999999,32,6,0,0.006731051,3416,1,0,0,0,3,Yes
0.508245877,38,6,2,0.017549123,6666,6,0,0,0,1,Yes
0.589785164,67,24,0,0.647568288,1500,9,1,1,0,0,Yes
0.361190717,40,9,0,0.772556861,4000,19,0,2,0,3,Yes
0.143098514,88,31,4,0.13655814,10749,8,0,1,0,0,Yes
0.814837033,60,25,0,5857,1,10,0,7,0,0,Yes
0.877900241,50,11,0,0.230450609,15933,9,0,1,0,5,Yes
0.754728551,49,16,3,0.651442854,4400,14,0,1,1,2,Yes
1.008796481,33,7,3,0.182321179,15000,11,0,2,0,2,Yes
0.9999999,46,12,0,0.463407134,3251,3,0,1,0,2,Yes
0.942186023,45,10,0,1452,6670.221237,7,0,0,1,0,Yes
0.813249988,43,12,1,0.558669964,10916,17,0,3,0,4,Yes
0.100257069,43,11,0,0.02657543,6283,3,0,0,0,3,Yes
0.9999999,28,2,0,0.341569767,1375,1,0,0,0,0,Yes
0.9999999,26,3,1,436,6670.221237,4,1,0,0,0,Yes
0.944111776,33,6,2,0.205128205,6200,4,1,0,1,0,Yes
0.555799592,32,4,0,0.431070387,2400,12,0,0,0,0,Yes
0.030603939,42,9,0,0.436569651,4500,15,1,2,0,0,Yes
0,24,2,0,0.120253165,1737,5,0,0,0,0,Yes
0.902791718,32,5,0,0.35394101,6000,15,0,0,0,0,Yes
0.283079658,65,16,1,0.745110214,3220,2,2,1,1,3,Yes
0.771474878,27,4,2,0.077538325,4500,5,0,0,0,2,Yes
0.324837606,36,9,0,3792,6670.221237,14,0,2,0,5,Yes
0.9999999,30,5,0,0,6670.221237,1,0,0,0,0,Yes
0.689748997,38,7,2,0.650817884,4584,13,1,2,0,0,Yes
0.270755895,48,17,0,0.322512077,5174,10,0,1,0,1,Yes
0.9999999,36,7,1,0.460648479,7000,8,0,3,1,1,Yes
0.438000442,47,12,4,0.629432151,3750,14,0,1,0,0,Yes
0.673698801,62,27,1,3653,6670.221237,16,0,1,0,1,Yes
0.879424115,36,7,1,0.379405149,4000,3,1,1,1,1,Yes
0.9999999,54,10,1,521,6670.221237,1,0,0,0,0,Yes
0.826092953,48,12,1,0.322590515,9804,8,3,1,1,2,Yes
0.9999999,39,10,1,2816,6670.221237,3,1,2,2,0,Yes
1.142952349,25,2,0,102,6670.221237,1,0,0,0,0,Yes
1.20199778,47,9,0,70,6670.221237,3,0,0,0,0,Yes
0.056828985,48,14,0,0.362922574,4584,7,0,1,0,0,Yes
1.544845515,47,10,1,0.961153956,3500,8,0,1,0,2,Yes
1.258637155,33,6,0,3.667732907,2500,12,0,7,0,0,Yes
0.527448733,37,6,0,0.151238159,6016,6,0,0,0,2,Yes
0.612625873,40,10,3,0.370688114,5594,15,0,1,0,3,Yes
0.860416229,36,8,2,0.407269723,2420,9,0,1,2,1,Yes
0.027671022,31,5,0,0.243180546,12500,9,0,0,0,2,Yes
0.450215565,67,31,0,0.698281299,12683,30,0,8,0,0,Yes
0.221402542,34,6,0,0.32037325,4500,12,0,1,0,0,Yes
0.9999999,53,16,1,0.034510563,6200,1,3,0,0,0,Yes
0.851029794,32,4,1,0.185558527,4860,5,5,0,0,0,Yes
0.712340227,51,15,0,0.638002109,10430,14,1,3,0,3,Yes
0.061987342,65,28,1,0.63668272,12250,24,0,13,0,1,Yes
0.984185453,40,9,3,0.696919578,4836,22,0,1,0,1,Yes
0.817471139,49,15,4,0.823552658,5060,9,1,5,0,2,Yes
1.081621321,33,5,2,0.393151712,4000,6,0,2,1,2,Yes
0.577753286,52,19,1,0.553194813,6400,10,0,1,1,0,Yes
0.595822686,62,21,4,2941,6670.221237,9,7,1,2,0,Yes
0.697762332,41,9,0,0.527148462,7900,17,0,1,0,3,Yes
1.087091291,41,13,3,0.93760312,6666,12,0,3,0,0,Yes
0.958260594,46,15,0,651,6670.221237,4,0,0,0,0,Yes
0.9999999,42,11,0,1928,6670.221237,3,1,1,0,0,Yes
0.025949077,62,23,0,0.18960099,10500,32,0,2,0,0,Yes
0.456203962,53,19,0,0.56323946,6000,7,0,1,0,3,Yes
0.9999999,26,2,0,577,6670.221237,2,1,0,1,0,Yes
0.116602793,40,8,0,0.424876847,2435,7,0,0,0,2,Yes
0.573474592,58,22,0,0.645287865,14016,33,0,3,0,0,Yes
0,30,5,0,0.137106611,4098,4,3,0,1,1,Yes
0.9999999,35,5,0,0.075274961,7000,1,2,0,1,3,Yes
1.043350408,62,26,5,0.583542039,2794,16,5,0,5,0,Yes
0.988004798,31,4,2,0.996498788,3712,7,7,2,2,1,Yes
0.8001998,32,5,0,0.659817352,2189,4,2,0,2,1,Yes
0.98210179,50,16,1,0.377207597,3000,8,1,0,0,1,Yes
0.600156591,40,9,0,0.687468797,6008,11,0,2,0,0,Yes
0.500745115,53,21,1,0.41603811,5037,12,1,1,0,1,Yes
0.05653972,84,27,0,0.577059121,1978,9,0,1,0,0,Yes
0.934379458,55,20,1,0.366605566,6000,4,2,1,0,3,Yes
0.983351831,37,7,2,0.32223968,7000,5,0,3,0,1,Yes
1.02866189,76,30,2,1867,6670.221237,6,1,3,0,0,Yes
0.927041946,58,24,1,0.444324454,8333,12,0,3,0,2,Yes
0.992923244,50,18,1,1748,6670.221237,14,0,1,2,0,Yes
0.909599254,40,9,1,0.089616175,5835,5,0,0,1,4,Yes
0.850829834,53,19,2,0.465010603,3300,12,0,1,2,0,Yes
0.9999999,56,11,1,0,5166,0,3,0,0,0,Yes
0.115603315,64,23,0,0.234473812,12333,20,0,1,0,2,Yes
0.934410132,46,11,0,1.325593761,5641,10,0,3,0,4,Yes
1.102564103,36,6,0,0.003578399,3073,3,9,0,0,0,Yes
0.895258046,45,14,1,0.265206813,6575,4,1,1,0,4,Yes
0.910363487,28,4,0,0.499451497,6380,8,0,2,0,0,Yes
0.343354489,43,15,0,0.454961464,4151,22,0,1,0,1,Yes
0.146731947,51,24,1,0.767842053,13016,35,0,4,0,3,Yes
1.003322259,36,10,4,0.344262295,2500,12,2,0,2,0,Yes
0.04169583,38,6,1,0.471473944,8500,7,1,4,0,0,Yes
0.894611539,51,23,2,2.941529235,2000,31,4,4,0,0,Yes
0.543331128,49,13,7,0.386156648,8783,17,1,2,1,1,Yes
0.026134003,77,26,0,0.148528992,3500,9,0,1,0,0,Yes
0.947856401,32,6,0,2405,6670.221237,8,2,1,1,0,Yes
0,27,4,1,396,6670.221237,2,1,0,0,0,Yes
0.9999999,27,3,0,466,6670.221237,1,0,0,1,0,Yes
0.597137589,36,8,0,0.896695362,3600,8,0,1,0,2,Yes
0.9999999,45,10,0,0.068839846,4938,1,2,0,1,0,Yes
0.9999999,39,8,3,0.982287601,3330,7,4,1,0,2,Yes
0.901859504,52,13,0,390,6670.221237,2,0,0,0,0,Yes
0.713159248,46,16,2,0.322247862,7366,10,0,0,0,1,Yes
0.368373252,47,18,0,0.189824814,12500,12,0,0,0,0,Yes
0.600498823,46,16,0,0.656268746,5000,21,0,2,0,0,Yes
0.696708705,38,8,0,0.058072009,2582,3,0,0,1,1,Yes
0.243157852,53,15,3,0.709423077,5199,10,2,4,0,1,Yes
0.533733406,42,10,2,0.23401151,12336,11,0,2,0,3,Yes
0.59304296,63,17,0,0.506606356,8400,12,1,2,0,0,Yes
0.760609678,58,23,0,0.479721622,12500,12,0,1,0,0,Yes
1.128589263,36,8,1,0.239466794,4200,6,2,0,0,2,Yes
0.483711835,42,10,1,0.380871534,7067,7,0,2,0,1,Yes
0.886259478,61,27,2,0.680386602,6000,15,1,2,1,0,Yes
0.133131572,48,12,2,0.278944211,5000,12,0,1,0,1,Yes
0.740518962,66,27,0,0.001195522,9200,1,0,0,1,0,Yes
0,31,5,0,0,1500,2,0,0,0,0,Yes
0.962415034,30,4,0,0.289086687,2583,6,0,0,1,0,Yes
0.452636391,66,26,0,0.536865784,4000,8,1,1,0,0,Yes
0.047726844,59,23,0,0.653707304,3600,3,0,1,1,0,Yes
1.459343795,54,16,3,1718,6670.221237,18,9,0,7,0,Yes
0.768718802,64,14,2,0.53626029,2550,5,1,2,1,0,Yes
0.9999999,41,9,0,0,2100,0,0,0,0,0,Yes
0.877499867,62,23,0,0.554985139,3700,7,0,1,0,1,Yes
0.435189244,63,19,0,1.094641963,1996,13,0,2,0,1,Yes
0.698353642,51,17,0,0.783363148,5589,8,0,2,0,0,Yes
0.550105915,53,18,0,0.435736172,6200,12,0,1,0,1,Yes
0.9999999,26,2,98,0,6670.221237,0,98,0,98,0,Yes
0.886940471,39,11,3,0.053733208,3200,5,0,0,0,3,Yes
0.815758526,25,2,1,0.369279327,1900,5,0,0,0,1,Yes
0.275816123,37,7,1,0.131420639,2160,5,0,0,0,4,Yes
0.586044688,44,10,0,0.64929546,4470,7,0,2,0,0,Yes
0.9999999,36,6,98,0.007936508,3275,0,98,0,98,2,Yes
0.330167555,62,24,0,0.593351662,4000,8,0,2,0,0,Yes
0.9999999,32,5,0,0.136772645,5000,2,2,0,0,1,Yes
1.095726068,32,7,2,0.816591704,2000,5,1,0,1,0,Yes
0.655344655,26,2,1,824,6670.221237,4,0,0,1,0,Yes
0.74690124,56,22,0,0.790546047,2453,10,0,2,0,0,Yes
0.9999999,25,2,98,0,6670.221237,0,98,0,98,0,Yes
0.9999999,41,9,0,0.507263219,1720,2,1,0,2,2,Yes
0.541546949,73,27,2,0.635726011,6700,8,1,1,1,0,Yes
0.797430064,55,15,0,1277,6670.221237,3,0,0,0,0,Yes
0.011402842,41,9,1,0.450093205,5900,7,0,2,0,2,Yes
0.974565371,57,19,0,0.739280908,5200,15,0,1,0,0,Yes
0.9999999,59,21,2,0.055234087,1900,2,3,0,1,0,Yes
0.9999999,29,4,0,0.039600154,2600,0,1,0,0,1,Yes
0.9999999,26,2,0,0.333466613,2500,1,2,0,0,1,Yes
1.007090265,66,27,6,0.41943662,3549,8,2,0,1,0,Yes
0.010876557,53,19,1,0.012436665,8683,4,0,0,1,1,Yes
0.099224293,48,11,0,0.709657608,6512,9,0,2,0,3,Yes
0.069682744,47,12,0,0.414296134,5483,13,3,2,0,2,Yes
0.773660803,50,20,0,0.42251107,7000,17,0,1,0,1,Yes
0.273151492,51,18,0,0.016456203,17500,7,0,0,0,1,Yes
0.524318769,45,16,0,0.610856364,8068,12,0,3,0,2,Yes
0.9999999,32,5,0,398,6670.221237,2,0,0,1,0,Yes
0.821704108,50,18,0,0.504587648,18636,14,0,2,0,4,Yes
0.831460674,30,6,4,0.160946351,3000,9,3,0,1,0,Yes
0.9999999,75,30,0,0.165648261,9000,4,0,2,0,1,Yes
1.383270911,53,15,0,0.391481649,2206,5,4,0,2,2,Yes
0.61471897,61,24,0,5617,6670.221237,27,0,1,0,0,Yes
3818,39,9,2,1.154265467,3668,12,1,2,0,0,Yes
0.840524702,49,17,0,0.213638155,10147,9,1,0,0,2,Yes
0.118845291,47,16,1,0.263787257,11205,11,2,3,0,0,Yes
0.005160767,62,27,0,0.208275589,5050,12,0,1,0,1,Yes
0.9999999,29,4,0,0.075434439,2531,2,2,0,0,1,Yes
0.585012278,59,14,1,0.190483184,6808,5,0,0,0,1,Yes
1.01998002,47,10,2,722,6670.221237,9,0,0,0,0,Yes
0.957390146,57,21,4,0.276287285,6000,7,1,0,1,0,Yes
0.943813441,46,11,2,0.468424314,17750,19,0,2,1,1,Yes
1.003646973,36,9,3,0.179388261,3628,5,0,0,2,0,Yes
1.248439451,45,8,2,3374,6670.221237,3,2,1,2,0,Yes
0.999613153,54,16,2,0.27112148,6000,4,1,1,0,0,Yes
0.135728543,39,8,0,0.19026991,3000,3,2,0,2,2,Yes
1.349255721,47,10,1,0.296616271,2777,2,6,0,1,2,Yes
0.017988008,33,7,0,0.533185226,3600,6,0,2,1,0,Yes
0.00757815,42,13,1,0.366780147,5580,8,0,3,1,2,Yes
0.143781241,38,10,4,0.311217184,4189,7,0,0,2,3,Yes
1.016348774,36,9,0,0.143268539,4166,13,0,0,0,1,Yes
0.939217405,43,11,4,0.819740037,7000,18,0,3,0,3,Yes
0.9999999,48,14,1,0.173971498,3718,1,1,0,1,2,Yes
0.9999999,32,4,2,0.638593381,3383,5,0,2,0,1,Yes
0.9999999,53,14,0,0,6670.221237,0,1,0,0,0,Yes
0.9999999,57,12,0,0,6670.221237,0,0,0,0,0,Yes
1.059788042,41,10,2,0.271556658,10483,7,2,1,0,3,Yes
0.131962296,35,5,0,0.453309338,5000,7,0,1,0,2,Yes
0.9999999,32,5,1,0.451824818,2739,2,1,1,0,2,Yes
0.458616553,35,5,0,0.013746563,4000,2,1,0,0,3,Yes
0.573883162,58,23,2,0.471960989,2870,6,4,1,0,0,Yes
0.380055863,40,9,0,0.333462771,10300,15,0,2,0,1,Yes
0.903494413,50,13,1,0.552823561,3700,12,0,1,0,0,Yes
0.674418605,55,19,0,664,6670.221237,2,0,0,0,0,Yes
0.406969128,59,24,0,0.231402125,5833,10,0,1,0,0,Yes
0.302486962,48,14,0,0.310083123,8300,9,0,2,0,1,Yes
0.786697903,33,6,0,2.35514942,4048,15,0,13,0,0,Yes
0.020979021,25,2,1,0.244958678,3024,5,3,0,3,3,Yes
0.679604806,58,24,0,0.587470001,15833,20,0,5,0,1,Yes
1.035953551,45,12,2,0.26094781,5000,6,1,1,1,0,Yes
0.029308142,57,23,0,0.644702437,9560,19,0,6,0,0,Yes
0.106809622,47,14,1,1.022181983,4417,19,0,2,0,0,Yes
0.164285161,54,18,3,0.546739055,14366,14,0,1,0,4,Yes
0.46090535,28,3,1,0.024487756,2000,7,0,0,0,0,Yes
0.592266713,38,11,0,0.458188282,13500,13,0,4,0,3,Yes
0.980028531,24,2,0,20,6670.221237,1,0,0,1,0,Yes
0.523555641,44,8,0,0.237584161,15000,6,0,1,0,2,Yes
0.916167665,39,10,0,1.296357616,1207,6,0,0,0,3,Yes
0.83516989,39,12,1,0.69008972,14600,11,0,4,0,1,Yes
1.019162674,30,3,1,0.336850875,3600,4,0,0,0,0,Yes
0.820257489,73,26,1,0.588342857,4374,9,2,2,0,0,Yes
0.780747205,51,15,0,0.268395563,6400,12,0,1,0,0,Yes
1.028714267,24,2,1,249,6670.221237,4,0,0,0,0,Yes
0.9999999,48,14,0,99,6670.221237,1,0,0,0,0,Yes
0.879388428,31,4,0,1.16073645,4833,15,0,2,0,2,Yes
1.528239203,52,16,1,0.82738702,2942,4,1,1,1,3,Yes
0.9999999,48,18,0,0.968507873,4000,11,0,2,0,0,Yes
0.204399958,62,24,0,0.141094782,14833,11,0,1,0,1,Yes
0.612903226,56,21,0,0.296330444,5422,9,0,0,1,0,Yes
0.9999999,54,19,0,0.073403129,8500,1,3,0,0,3,Yes
0.397758255,43,15,0,0.286392405,631,13,0,0,0,0,Yes
0.98003992,34,7,0,431,6670.221237,4,2,0,2,0,Yes
0.956087824,38,8,2,0.324957167,1750,7,1,0,0,1,Yes
0.623845566,29,3,0,0.24515097,5000,7,0,0,1,1,Yes
1.01173136,36,10,1,0.524147374,8033,10,0,1,3,1,Yes
0.015025403,56,15,0,3359,6670.221237,12,0,2,0,1,Yes
0.153026606,53,20,3,1.606957217,2500,11,0,1,0,0,Yes
0.76325604,49,11,1,1.102435978,1600,7,0,2,0,3,Yes
0.296279797,57,22,0,0.356989027,9750,18,0,4,0,3,Yes
0.945113242,68,29,0,0.140797437,5617,2,0,0,0,0,Yes
1.343012704,33,5,4,0.416721527,3037,5,1,0,3,0,Yes
0.570268582,43,8,1,0.127212845,2428,9,1,0,0,1,Yes
0.833178076,44,13,0,0.463642909,4166,8,0,0,0,0,Yes
0.9999999,36,7,0,0.112864658,4181,1,4,0,1,0,Yes
0.9999999,35,7,0,66,6670.221237,0,1,0,0,0,Yes
0.376782077,31,4,0,0.15208854,2800,5,0,1,0,2,Yes
0.882406772,45,8,1,684,6670.221237,3,0,0,0,0,Yes
0.9999999,35,8,3,0.353441093,6000,5,2,0,1,1,Yes
0.016814976,43,11,1,0.029509816,8098,6,0,0,1,0,Yes
0.786485406,44,12,0,0.291709578,3883,7,2,0,2,1,Yes
1.647840532,28,3,1,0.075851393,2583,2,0,0,0,1,Yes
0.984942948,48,15,0,0.407869482,2083,4,1,0,0,3,Yes
0.90085438,46,16,1,0.532114184,4483,9,0,1,0,3,Yes
0.351737741,63,25,0,928,1,17,0,2,0,0,Yes
0.882154469,66,27,1,0.302232589,3000,6,0,0,3,0,Yes
0.018149392,62,19,0,0.191742148,8500,19,0,2,0,1,Yes
0.377637497,31,6,1,1.378232387,8700,13,0,6,4,2,Yes
0.9999999,60,20,0,0.275265957,2255,3,3,0,0,0,Yes
0.146783481,61,18,0,0.045082712,5500,11,0,0,0,0,Yes
0.699144539,53,11,0,0.240155297,5408,4,0,0,0,0,Yes
0.023255138,27,3,0,0.138141576,5240,11,1,0,0,0,Yes
1.010221087,40,9,5,1.401561145,2305,8,0,2,0,0,Yes
0.875303528,35,9,1,0.426428679,6666,11,0,1,0,2,Yes
