UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.984641229,60,19,1,0.339076792,4700,8,3,1,4,0,Yes
0.287972001,52,16,0,0.418877483,7500,8,0,1,0,3,Yes
0.771467572,47,12,2,0.268178546,8333,9,0,0,0,1,Yes
0.991641528,31,6,2,0.534246575,2700,10,0,0,0,1,Yes
0.9999999,71,19,4,0.278454577,2872,4,1,1,2,0,Yes
0.887946998,42,10,0,0.887868464,6750,19,0,2,0,2,Yes
0.342119615,26,2,0,0.776931861,2626,8,0,1,0,0,Yes
1.017329256,41,12,0,0.560799556,1800,15,0,1,1,0,Yes
0.9999999,27,2,0,0.014520202,1583,1,0,0,0,1,Yes
0.976023976,31,4,1,0.036039768,7241,2,1,0,0,3,Yes
0.266617293,26,2,0,0.133243607,5200,5,0,0,0,2,Yes
0.673496148,41,7,0,0.234379339,3600,4,0,0,0,2,Yes
0.833070188,40,9,1,0.141087672,5166,8,0,0,1,0,Yes
0.823696051,55,17,0,0.271954674,6000,8,2,0,0,0,Yes
0.9999999,28,3,1,139,6670.221237,1,1,0,1,1,Yes
0.118887475,30,4,0,360,6670.221237,3,0,0,0,0,Yes
0.413586414,52,14,0,0.019278607,1607,6,0,0,0,0,Yes
1.21012152,36,8,1,0.314171457,4000,4,0,1,0,2,Yes
0.61282342,63,22,0,0.073719284,2400,8,0,0,0,0,Yes
0,24,1,0,571,6670.221237,7,0,0,0,0,Yes
0.939415882,45,11,0,0.1264058,10758,11,0,0,0,1,Yes
0.9999999,32,5,0,0.012254112,3100,1,0,0,0,0,Yes
0.234865214,31,6,0,0.89812671,4750,7,0,2,0,0,Yes
0.482979732,52,19,1,0.602550845,2900,18,0,1,0,2,Yes
0.9999999,24,1,0,0.233900814,1350,2,2,0,0,0,Yes
1.013289037,38,7,0,0.002367798,3800,1,0,0,0,0,Yes
0.650355354,31,5,0,0.062907857,3830,5,0,0,0,0,Yes
0.274302855,68,24,1,0.217156569,5000,7,0,1,0,1,Yes
0.9999999,27,2,1,0.316675434,1900,7,0,0,0,1,Yes
0.380227806,41,8,0,0.570040486,3704,9,0,0,0,0,Yes
0.10719755,26,2,0,0.219237976,1600,8,0,0,1,0,Yes
1.093812375,36,8,0,0.370745836,1380,6,1,0,0,2,Yes
0.415843069,52,13,0,0.313234338,20000,11,0,2,0,3,Yes
0.476190476,24,1,0,0.164053624,4400,11,0,0,0,1,Yes
0.9999999,35,7,0,0.105489451,10000,4,1,1,0,3,Yes
1.091290871,40,10,2,0.18930547,21150,4,0,1,1,3,Yes
0.578931421,91,25,0,0.297576194,4166,4,4,0,1,1,Yes
0.729055186,52,11,3,0.789302674,4000,7,0,3,2,2,Yes
0.9999999,33,6,2,0.455107234,2750,5,2,0,0,2,Yes
0.807192807,35,6,1,0.171957011,4000,2,3,0,0,0,Yes
0.943009498,38,8,1,0.53294091,8833,10,0,1,0,2,Yes
1.210526316,38,7,1,0.012567838,3500,2,7,0,1,0,Yes
0.057884232,40,9,0,0.293416108,6120,3,2,2,2,1,Yes
0.358098754,54,15,1,1509,6670.221237,2,2,1,1,2,Yes
0.925170068,41,8,0,0.022661631,4500,1,0,0,1,3,Yes
1.01175779,52,12,2,1.366255144,1700,8,0,1,0,0,Yes
0.9999999,34,6,1,0.132082459,8100,5,0,0,2,0,Yes
0.781794913,67,24,1,0.335591252,5166,12,0,3,0,1,Yes
0.89376715,63,21,1,1635,6670.221237,2,2,1,3,0,Yes
0.917356663,39,7,0,1.197710718,1921,3,1,1,1,4,Yes
0.9999999,44,8,0,1255,6670.221237,4,0,1,0,2,Yes
0.9999999,29,3,0,129,6670.221237,2,0,0,1,0,Yes
0.957921507,33,6,1,0.208359788,9449,13,0,0,0,0,Yes
0.979020979,58,13,2,2018,6670.221237,6,0,1,1,0,Yes
0.7007525,45,9,1,0.211802136,13200,6,1,3,1,1,Yes
0.325214716,43,11,0,619,6670.221237,3,1,0,1,0,Yes
0.678472436,60,15,4,0.375385973,6800,10,0,1,1,1,Yes
0.207312114,44,10,0,0.537503313,3772,8,0,1,0,3,Yes
0.834864985,42,11,1,0.25991096,9433,15,1,1,1,5,Yes
0.9999999,42,12,3,0.301184433,6500,6,0,1,0,1,Yes
0.635184003,33,7,3,0.08249018,8400,10,2,0,1,3,Yes
0.862134993,56,19,2,1.011595362,2500,8,3,1,1,2,Yes
0.9999999,34,6,0,0.020349875,2800,0,0,0,0,4,Yes
0.763870535,56,16,0,0.940846001,3025,9,0,2,0,0,Yes
0.742673993,31,5,2,2909,6670.221237,7,0,1,0,0,Yes
0.9999999,25,1,0,0.090109304,3750,1,0,0,1,0,Yes
0.898362283,35,7,0,0.193307559,7500,5,0,1,0,1,Yes
0.9999999,36,6,0,4,6670.221237,3,1,0,0,0,Yes
1.023395321,48,11,1,6456,6670.221237,7,0,3,0,0,Yes
0.108109956,28,3,3,0.148170366,5000,14,0,0,0,0,Yes
0.718917609,48,13,1,0.189358093,11200,12,0,1,0,1,Yes
0.610778443,41,7,1,0.223667646,2382,4,0,0,2,3,Yes
0.542813536,39,8,0,0.534687311,9945,6,0,1,0,3,Yes
0.934374143,67,23,1,0.735373473,14083,22,0,2,0,1,Yes
0.987004332,57,16,3,0.363998861,3510,6,0,0,0,1,Yes
1.112706781,51,12,1,0.219969659,7250,5,0,2,0,0,Yes
0.894240485,48,13,2,1.886869605,2200,11,1,1,0,0,Yes
0.187146271,36,6,3,2.552086868,2946,7,0,3,0,1,Yes
0.945007548,30,3,0,0.086608927,1500,2,0,0,0,0,Yes
1.478405316,53,12,1,106,6670.221237,2,2,0,0,0,Yes
0.818238928,35,7,1,0.177587263,4898,5,1,0,0,3,Yes
0.293350717,69,23,0,0.684572142,1600,12,0,1,1,0,Yes
0.9999999,50,12,1,0.160661955,5800,2,0,0,0,0,Yes
1.047203814,38,7,1,0.520732121,8850,9,4,1,2,5,Yes
0.440207972,30,4,0,0.12571857,4000,5,0,0,0,0,Yes
0.395280629,46,12,0,0.431982232,1800,6,0,0,1,0,Yes
0.976047904,66,21,3,1742,6670.221237,4,2,1,1,0,Yes
1.090795502,36,8,1,0.354466859,2428,10,0,0,0,1,Yes
1.10763079,36,6,1,0.458135109,4203,6,0,1,0,2,Yes
0.264311307,57,21,1,0.208756249,6600,10,0,0,0,0,Yes
0.613903516,33,5,0,0.935688104,3000,8,0,2,0,3,Yes
0.9999999,32,4,0,0.198821218,2544,7,2,0,1,0,Yes
0.832010181,72,27,2,0.660350545,2110,11,1,0,0,0,Yes
0.827089721,62,14,0,0.223764575,1800,3,0,1,2,0,Yes
1.00179964,38,8,3,2.934065934,1000,7,0,2,1,1,Yes
1.035953551,45,9,2,0.26094781,5000,6,1,1,1,0,Yes
0.620474407,41,8,0,0.003570518,3920,2,0,0,0,1,Yes
0,74,25,0,0.109285127,2433,8,0,0,0,1,Yes
0.9999999,21,0,0,307,6670.221237,0,0,0,0,0,Yes
1.01998002,47,13,2,722,6670.221237,9,0,0,0,0,Yes
0.969458247,30,4,0,0.130967258,4000,2,0,0,0,2,Yes
0.999796085,53,16,0,0.37924966,12500,9,0,2,0,0,Yes
0.574249405,66,21,0,0.268244898,12249,14,0,2,0,2,Yes
0.9999999,31,5,1,0.149875104,1200,5,1,0,3,0,Yes
1.205801646,61,22,3,0.178360883,8650,12,0,1,0,1,Yes
0.882078614,26,2,0,0.029313791,1500,3,0,0,0,0,Yes
0.332547324,42,10,3,0.304649742,18000,10,0,2,0,2,Yes
0,91,27,0,18,6670.221237,5,1,0,1,0,Yes
1.34620506,74,28,1,0.124943208,2200,5,3,0,1,0,Yes
0.9999999,35,6,0,456,6670.221237,2,1,0,0,0,Yes
0.604263824,34,7,6,0.013923599,2800,12,4,0,0,1,Yes
1.550898204,51,15,2,0.27125448,6974,5,0,2,2,4,Yes
0.434922911,43,13,2,1.239349149,8050,13,0,6,0,4,Yes
0.9999999,61,16,3,203,6670.221237,1,0,0,4,3,Yes
0.9999999,57,16,0,0.36315921,4000,3,1,1,1,3,Yes
1.205980066,33,5,1,0.211738003,3083,4,0,0,0,4,Yes
0.92704265,48,12,4,0.412820162,7300,7,0,2,2,1,Yes
0.842572062,49,13,1,0.646370726,3333,5,0,1,0,2,Yes
0.537332084,42,8,2,844,6670.221237,6,0,1,0,0,Yes
1.031357236,30,4,0,685,6670.221237,7,0,0,0,0,Yes
0.573339112,38,10,0,0.253286428,5400,10,1,0,0,0,Yes
0.472411266,89,32,2,0.64027671,1300,6,3,0,0,0,Yes
0.21608863,44,10,0,0.568799,8800,15,0,1,0,2,Yes
0.11240922,43,12,0,0.721400609,4597,6,0,1,0,2,Yes
0.198327577,74,20,0,0.057336078,3400,5,0,0,0,0,Yes
0.613650413,35,6,0,0.25934813,5000,8,0,0,1,2,Yes
0.9999999,46,11,0,0.463407134,3251,3,0,1,0,2,Yes
0.637450199,32,6,0,0.166731745,2560,2,1,0,0,0,Yes
1.03109328,66,26,6,0.180750574,3916,15,0,0,1,0,Yes
1.28685259,50,9,0,0.059957173,1400,1,0,0,0,2,Yes
0.216778116,59,23,3,0.564840499,2883,14,0,2,0,0,Yes
0.9999999,36,7,0,0,2468,0,0,0,0,1,Yes
0.828765836,57,16,0,0.390328152,2315,3,0,0,0,0,Yes
0.9999999,48,13,0,0.539697354,15000,12,0,5,0,0,Yes
0.708335059,49,15,0,0.435007917,6946,8,0,2,0,0,Yes
0.78863435,42,10,2,1.251961237,4333,5,0,2,2,0,Yes
0.068448289,65,16,0,1024,6670.221237,4,0,1,0,1,Yes
0.803388716,57,18,2,0.546358536,18000,18,0,2,3,1,Yes
0.9999999,33,5,98,0,4100,0,98,0,98,1,Yes
0.329111393,37,9,1,0.643178411,2000,6,0,1,1,1,Yes
0.627193957,37,8,1,0.435176507,3200,5,0,1,1,2,Yes
0.483437022,64,24,2,0.302635565,3300,9,0,0,0,1,Yes
0.9999999,40,8,0,0.237587471,3000,1,1,1,0,0,Yes
0.9999999,32,4,0,0.136772645,5000,2,2,0,0,1,Yes
0.081091192,68,28,1,99,6670.221237,15,0,0,0,0,Yes
0.303393214,39,6,0,0.140892824,5308,4,0,0,0,0,Yes
0.433718324,59,19,3,0.821529745,6000,5,0,1,1,1,Yes
0.169381107,61,23,2,0.245039225,6500,14,0,1,0,0,Yes
0.011102147,77,24,0,0.016393443,2500,7,0,0,0,0,Yes
0.658442331,35,8,4,3295,6670.221237,10,0,1,0,2,Yes
0.29403892,39,8,0,2828,6670.221237,13,0,1,0,0,Yes
1.101633394,42,8,0,0.002999625,8000,2,0,0,0,1,Yes
1.214694369,32,6,1,249,6670.221237,8,2,0,3,0,Yes
0.326272741,50,14,1,0.509046592,10666,17,0,5,0,4,Yes
0.967489666,34,5,0,0.254883864,6500,7,1,0,3,2,Yes
0.9999999,50,11,0,0.00886382,13650,1,0,0,0,3,Yes
0.9999999,52,11,0,0,1404,0,0,0,0,0,Yes
0.9999999,51,15,0,0.113036524,3750,1,0,0,0,0,Yes
0.06031136,44,9,0,0.222110147,4956,5,0,1,0,3,Yes
0.743107124,55,13,0,0.427055703,4900,7,2,1,0,3,Yes
0.528089888,53,16,3,0.4343829,4350,3,0,1,1,2,Yes
0.9999999,46,10,1,0.553355867,4141,5,1,1,0,3,Yes
1.010366531,78,25,2,0.463752334,12855,10,0,1,1,0,Yes
0.758965315,26,2,0,0.207830071,2400,4,0,0,0,1,Yes
0.9999999,33,4,0,0.136621126,3000,1,0,0,1,0,Yes
0.906976744,40,8,0,0.911325141,3010,6,6,1,2,0,Yes
0.444700145,39,10,0,0.751809479,4282,12,0,1,0,3,Yes
0.9999999,34,6,1,0.272484417,2245,2,0,0,0,1,Yes
1.916943522,52,14,1,25,6670.221237,1,0,0,0,0,Yes
0.880010256,46,11,0,0.673028857,4400,13,0,2,0,1,Yes
0.9999999,63,18,1,0.58086745,7400,6,4,3,1,0,Yes
0.910224439,42,9,5,1729,6670.221237,5,2,0,0,0,Yes
0.910363487,28,3,0,0.499451497,6380,8,0,2,0,0,Yes
0.9999999,25,2,0,0,1,1,0,0,0,0,Yes
0.6961013,30,4,0,0.151739452,1350,3,0,0,0,1,Yes
0.316001677,52,15,0,1.147690306,4610,7,0,2,0,0,Yes
0.952187772,60,20,0,0.311743341,3303,6,0,1,0,0,Yes
0.0950448,89,38,1,0.031737194,1795,10,1,0,1,1,Yes
0.9999999,47,13,2,0.653738505,2500,2,1,1,1,0,Yes
0.767988253,32,5,3,0.310550298,8558,8,3,1,2,0,Yes
0,33,6,0,0.078867381,6250,3,1,0,0,3,Yes
0.316373262,71,25,0,0.549633578,1500,17,0,1,0,0,Yes
0.9999999,32,5,1,0.117785077,2130,2,0,0,1,0,Yes
0.957967745,52,15,2,0.379329846,14145,20,1,2,0,3,Yes
0.726848508,49,11,3,1900,6670.221237,10,0,2,1,0,Yes
0.771448514,33,6,0,0.266546691,5000,9,0,0,0,0,Yes
0.748644758,46,15,0,0.936659772,3867,14,0,1,0,4,Yes
0.9999999,71,20,2,2218,6670.221237,7,3,1,0,0,Yes
0.319295254,52,19,0,0.56958275,12150,18,0,2,0,3,Yes
0.867798762,36,8,4,0.18832467,2500,7,2,0,0,0,Yes
0.496167093,28,3,0,0.394295302,2383,8,0,0,1,1,Yes
0.394701385,40,9,2,0.486102779,5000,18,0,1,0,4,Yes
0.46638433,59,19,0,0.076713325,5500,12,0,0,0,0,Yes
0.189257825,62,17,0,389,6670.221237,8,0,0,1,0,Yes
0.878940155,52,17,0,0.595330739,8223,21,0,1,0,0,Yes
0.059548294,42,13,0,0.514193894,5600,20,0,2,0,3,Yes
0.769761691,51,17,1,0.534883721,6750,10,0,2,3,2,Yes
0,27,3,0,0.637326015,5100,12,0,4,0,1,Yes
1.008420166,34,6,1,0.160349059,7333,5,0,0,0,1,Yes
0.9999999,53,14,0,0.486894713,2250,3,4,1,0,1,Yes
0.982110912,47,13,0,0.01336675,1196,1,0,0,0,0,Yes
0,67,19,0,2198,6670.221237,7,0,3,0,0,Yes
0,52,14,1,0.406886338,2700,10,4,2,1,0,Yes
0.9999999,55,16,0,0.251038302,4333,3,1,1,2,0,Yes
0.042751629,62,21,0,3818,6670.221237,14,0,3,0,0,Yes
0.851882962,46,12,1,0.378373889,12040,13,0,2,0,1,Yes
0.46645449,33,7,0,0.935532234,2000,12,0,1,0,0,Yes
0.706525278,54,22,2,0.836832633,5000,19,0,3,0,1,Yes
0.9999999,55,15,1,0.268896015,2182,2,1,0,1,0,Yes
0.9999999,31,5,2,0.167078502,5260,5,3,0,1,2,Yes
0.9999999,57,15,0,0.378332771,2962,2,1,1,0,0,Yes
0.501424501,44,10,1,50,6670.221237,1,0,0,0,0,Yes
0.928184161,30,4,0,312,6670.221237,2,1,0,1,3,Yes
0.775514892,50,17,1,0.035308822,9600,12,0,0,0,0,Yes
0.950683106,48,14,0,0.477848647,5800,7,0,2,0,2,Yes
0.059696997,44,13,0,0.058224986,5306,7,0,0,0,2,Yes
0.100908656,41,11,0,0.448555144,10000,10,0,3,1,0,Yes
0.9999999,38,7,1,0.302750119,4217,2,1,2,0,2,Yes
0.448305821,38,8,1,29,6670.221237,4,2,0,0,0,Yes
0.509630377,55,17,0,0.803105152,4250,12,0,1,0,0,Yes
0.541245675,47,16,0,0.262373763,10000,17,1,2,1,3,Yes
0.9999999,33,5,1,0.10756148,4350,1,0,0,0,2,Yes
0.754081973,36,8,0,0.732024073,3156,7,0,1,1,2,Yes
0.939637723,58,19,0,0.859190135,6000,23,0,2,0,4,Yes
0.9999999,66,17,2,0.050919755,3750,1,2,0,0,0,Yes
0.368373252,47,11,0,0.189824814,12500,12,0,0,0,0,Yes
0.487358949,48,13,2,0.49331505,8750,9,1,3,0,2,Yes
0.946843854,29,4,0,361,6670.221237,2,9,0,0,0,Yes
1.878366638,51,12,1,1241,6670.221237,4,2,2,2,0,Yes
0.54965865,39,11,0,0.545828716,6316,22,0,2,0,1,Yes
0.9999999,55,17,3,0.581284496,3985,3,1,2,3,0,Yes
0.13455683,88,34,1,822,6670.221237,11,0,0,0,0,Yes
0.132257698,26,2,0,0.028309742,1200,3,0,0,0,0,Yes
0.436148511,38,9,1,31,6670.221237,4,1,0,0,0,Yes
0.071297251,78,32,0,0.679888543,6100,12,0,4,0,1,Yes
0.9999999,32,5,0,219,6670.221237,2,2,0,0,0,Yes
1.301096067,47,10,2,0.612877425,5000,9,2,1,2,1,Yes
0,37,8,1,5.840319361,500,6,0,1,0,3,Yes
0.219554611,47,10,1,0.1856018,8000,3,0,1,0,2,Yes
0.941346501,31,4,0,0.324421389,2505,5,0,0,0,0,Yes
0.9999999,67,19,1,0.131939685,2917,0,0,0,0,0,Yes
0.9999999,43,10,0,0,6670.221237,0,1,0,0,0,Yes
1.480821178,63,22,1,0.199190078,3950,7,2,0,1,0,Yes
0.87406838,40,8,2,0.176905691,9733,12,0,0,0,4,Yes
0.9999999,43,10,0,0.407647548,6014,2,5,1,1,1,Yes
0.901859504,52,11,0,390,6670.221237,2,0,0,0,0,Yes
0.923931149,24,1,0,0.54045954,1000,5,1,0,0,0,Yes
1.021956088,33,5,1,0.107393172,4422,4,3,0,0,0,Yes
0.9999999,31,3,1,0.673023685,3250,3,3,1,0,2,Yes
0.5502998,51,11,0,109,0,3,0,0,0,0,Yes
0.29326114,43,14,0,0.496038035,4416,14,0,2,0,1,Yes
0.174757794,42,8,1,0.212087122,32000,9,0,2,0,1,Yes
0.625687156,39,9,3,1.321861557,2556,6,1,1,2,1,Yes
0.854558321,43,12,0,0.856635772,5070,20,0,2,0,2,Yes
0.65677446,59,19,0,0.97009911,5952,11,0,2,0,0,Yes
0.9999999,36,7,0,0.014963298,3541,0,1,0,0,3,Yes
0.9999999,35,6,0,0.145849617,6396,5,2,0,1,4,Yes
0.9999999,22,0,0,0.004497751,2000,3,0,0,0,0,Yes
0.601993287,55,18,0,1.188371481,3800,20,0,2,0,1,Yes
1.003322259,38,6,0,0.002249438,4000,1,0,0,0,0,Yes
0.9999999,54,17,1,0.083666613,6250,2,0,0,0,4,Yes
0.780747205,51,18,0,0.268395563,6400,12,0,1,0,0,Yes
0.9999999,34,7,1,0.749765698,3200,7,0,2,0,2,Yes
0.996003996,41,9,3,0.41170871,2100,5,1,0,0,3,Yes
0.9999999,31,3,0,0.193241314,2100,1,1,0,0,1,Yes
0.99350065,33,5,1,0.788644689,8189,9,0,2,0,1,Yes
0.879710814,42,9,1,0.161299809,6800,5,0,0,1,2,Yes
0.495912807,61,18,1,121,6670.221237,1,0,0,1,1,Yes
0.9999999,41,6,0,0.042825184,3128,0,3,0,0,2,Yes
0.785375811,54,19,0,1.09343332,4933,14,0,2,0,2,Yes
0.9999999,54,15,98,0.059411438,1800,0,98,0,98,0,Yes
0.910299003,61,18,3,0.668147737,3600,7,1,1,0,1,Yes
1.153620846,60,18,1,0.38033743,4800,11,0,1,0,0,Yes
0.9999999,65,20,1,597,6670.221237,1,1,0,0,0,Yes
0.9999999,36,7,0,929,6670.221237,2,0,0,0,0,Yes
0.9999999,25,1,0,279,6670.221237,2,3,0,0,0,Yes
1.065593758,28,4,3,0.167989662,5416,6,0,0,1,0,Yes
0,26,2,1,0.312080932,8500,7,0,2,0,0,Yes
0.998313659,36,7,1,0.027992002,3500,2,0,0,0,0,Yes
0.050093287,62,25,0,1.445009998,5500,15,0,4,0,3,Yes
0.278703667,32,6,0,0.788538427,2250,7,0,2,0,1,Yes
0.965172471,32,5,0,0.764705882,1750,5,0,1,2,1,Yes
0.629945694,49,15,0,0.428707224,3155,9,1,2,2,0,Yes
0.883526583,34,8,0,0.472263021,8850,15,0,2,0,3,Yes
0.21660572,49,16,1,0.38160115,16000,11,0,3,0,3,Yes
2.138576779,68,15,1,0.03724069,4000,2,0,0,1,0,Yes
0.9999999,34,6,98,0,3144,0,98,0,98,2,Yes
0.558583106,24,2,2,0.375960483,1821,5,0,0,2,0,Yes
0.447889641,42,14,1,0.381809095,2000,18,0,0,1,3,Yes
0.753522194,38,7,0,0.130059191,6250,8,0,0,1,3,Yes
0.9999999,33,4,98,0,2600,0,98,0,98,4,Yes
0.892837313,34,5,1,4195,6670.221237,8,1,2,0,0,Yes
0.019167476,63,20,0,0.290338708,8000,18,0,2,0,0,Yes
0.841061684,49,14,0,0.562919583,7000,8,0,2,0,3,Yes
0.892981336,33,6,4,0.200578244,8300,7,2,0,1,0,Yes
0.959688214,42,9,1,0.130242311,4291,7,0,0,0,3,Yes
0.555067768,43,11,0,1.602958816,2500,12,0,2,1,0,Yes
0.571385189,46,12,0,0.436732362,3500,21,1,1,0,2,Yes
0.239286893,58,21,0,0.204698825,4000,9,0,1,0,1,Yes
0.595822686,62,19,4,2941,6670.221237,9,7,1,2,0,Yes
0.755376182,60,19,0,0.242485549,3459,6,1,0,1,0,Yes
0.073062094,59,20,1,1.02999231,3900,15,0,4,0,1,Yes
0.9999999,27,3,0,466,6670.221237,1,0,0,1,0,Yes
0.9999999,43,12,0,0.779792055,3750,8,0,1,0,0,Yes
0.059717611,51,16,0,0.646988812,4200,10,0,2,0,0,Yes
0.943660038,44,15,0,0.638451253,17200,16,0,4,0,2,Yes
0.142476254,31,5,1,1.057553957,1250,4,0,1,0,0,Yes
1.00532978,25,2,1,0.121491734,2600,6,0,0,0,0,Yes
0.9999999,28,2,0,0.419966403,4166,4,0,2,2,0,Yes
0.793106252,35,6,1,0.098300566,3000,3,0,0,1,4,Yes
0.398949601,56,20,3,0.212029859,6965,9,3,1,3,1,Yes
0.050855178,42,21,0,0.100813625,42156,57,0,1,0,2,Yes
0.984030269,51,13,1,0.178564287,5000,8,0,0,0,0,Yes
0.317872851,43,8,2,0.068122917,2700,3,1,0,0,6,Yes
1.043827367,33,6,2,0.764004337,8300,10,0,3,0,0,Yes
0.156745116,33,5,0,1.156445267,4320,8,0,2,0,0,Yes
0.41686573,29,3,0,0.182063587,3333,6,0,0,0,0,Yes
0.018981019,26,2,1,0.093538022,2800,4,1,0,0,1,Yes
0.558112716,68,27,0,0.44573985,14752,16,0,2,0,1,Yes
0,38,7,1,0.644752018,2600,3,0,1,1,2,Yes
0.591104982,44,11,2,0.361564299,4167,6,0,1,1,0,Yes
0.086608927,26,2,0,3,6670.221237,1,0,0,0,1,Yes
0.199960008,41,7,0,0.74921451,3500,5,0,2,0,0,Yes
0.73414558,37,5,0,70,6670.221237,1,0,0,0,0,Yes
0.000416931,53,18,0,0.482013474,7866,15,0,3,0,1,Yes
0.273151492,51,12,0,0.016456203,17500,7,0,0,0,1,Yes
0.117276458,34,7,0,0.08461026,1500,9,0,0,0,4,Yes
1.550759392,45,11,3,0.268878019,6541,6,13,0,1,0,Yes
0.9999999,38,7,1,0.005524862,3076,1,0,0,1,0,Yes
0.072021361,65,20,1,0.312027726,17600,16,0,3,0,0,Yes
0.612609333,53,15,2,1.09825019,9200,18,0,6,0,2,Yes
1.647840532,28,3,1,0.075851393,2583,2,0,0,0,1,Yes
0.129398447,66,19,0,0.042218614,11700,9,0,1,2,1,Yes
1.171502257,51,16,2,0.295800646,4333,8,1,0,1,2,Yes
0.75864827,39,10,3,0.277222117,5298,5,6,0,1,2,Yes
0.93344426,49,9,0,0.147322455,4350,3,1,0,0,0,Yes
0.9999999,28,3,0,427,6670.221237,1,1,0,0,0,Yes
0.9999999,54,17,3,0.269481201,4760,4,1,1,1,2,Yes
1.114867321,54,17,1,0.47891284,3200,12,2,1,2,2,Yes
0.741089284,51,15,2,0.152538607,9000,8,2,1,4,0,Yes
0.9999999,31,4,0,134,6670.221237,1,1,0,0,0,Yes
1.219390305,58,16,2,0.28101945,8945,7,2,1,0,0,Yes
0.926720168,52,16,0,0.553620384,6200,9,0,1,0,2,Yes
0.664762993,24,1,3,0.446071904,750,8,0,0,0,0,Yes
0.568440409,54,11,0,1333,6670.221237,3,4,0,2,0,Yes
0.9999999,29,3,0,0,4700,0,1,0,0,0,Yes
0.685088813,39,11,0,0.246402982,17166,12,0,1,0,2,Yes
0.96963256,35,8,0,1.5976006,4000,13,0,3,0,0,Yes
0.095872977,33,6,0,0.323261497,4500,7,3,1,0,0,Yes
0.9999999,35,5,0,0.094345517,3200,1,1,0,0,1,Yes
0.619529871,50,15,2,3163,6670.221237,11,0,1,0,0,Yes
0.932133483,65,21,3,1.201534733,2475,6,0,2,0,0,Yes
0.99570043,41,9,0,0.258908547,4012,4,0,1,0,0,Yes
0.586044688,44,11,0,0.64929546,4470,7,0,2,0,0,Yes
0.085104371,57,14,1,1.361506015,6400,11,0,5,0,1,Yes
0.689243028,40,7,0,0.001621271,3083,1,0,0,0,3,Yes
0.959858197,53,17,1,0.576115486,5333,15,0,1,0,0,Yes
1.02873533,32,6,1,0.592481504,5000,9,0,2,0,2,Yes
0.012547601,55,15,2,13,6670.221237,7,0,0,0,0,Yes
0.670036663,42,9,3,0.52087666,6250,8,2,1,2,1,Yes
0.9999999,31,4,0,0,6670.221237,0,3,0,1,0,Yes
0.613409415,49,12,0,0.31351461,4927,6,1,1,1,0,Yes
0.930125868,37,7,3,0.599075297,9083,12,0,2,0,2,Yes
0.684755471,83,37,1,1494,6670.221237,26,0,0,1,0,Yes
0.774925208,40,9,0,3.760078023,1537,18,0,2,0,2,Yes
0.956886461,70,17,0,0.179937952,1933,4,0,0,0,1,Yes
0.946107784,55,19,0,0.846846847,4217,23,0,1,0,0,Yes
1.465534466,29,4,1,136,0,1,3,0,0,0,Yes
0.977845053,44,10,0,1.058297347,3241,7,1,1,1,4,Yes
0.998143122,47,12,0,0.943189154,1548,5,0,1,0,0,Yes
0.9999999,38,7,1,0.186271243,3000,0,2,0,0,2,Yes
0.635484788,73,24,1,0.672546196,8333,13,4,4,0,0,Yes
0.096714334,51,18,8,0.472546881,19250,16,0,10,2,3,Yes
0.889196676,35,7,0,0.050824863,6000,2,1,0,0,0,Yes
0.9999999,58,16,2,974,6670.221237,5,4,1,2,0,Yes
0.9999999,61,19,1,0.034893993,6791,1,2,0,1,3,Yes
0.974533107,61,20,4,0.533350177,7915,10,2,2,2,0,Yes
0.33697593,27,2,2,0.275494335,4500,9,0,0,0,0,Yes
0.261417167,49,14,0,0.39974841,14308,10,0,2,0,3,Yes
0.98579572,39,7,0,0.261530259,3750,5,0,0,1,0,Yes
0.9999999,40,9,98,49,6670.221237,0,98,0,98,0,Yes
0.834757835,54,12,2,1277,6670.221237,4,1,0,0,0,Yes
1.090539796,59,20,1,0.840594394,2960,15,1,1,2,0,Yes
0.919848225,41,11,1,0.429281177,15900,11,0,2,0,3,Yes
0.02669393,80,24,1,0.658170915,2000,10,1,1,2,0,Yes
0.9999999,29,3,0,0.481215028,1250,3,2,0,0,0,Yes
0.916853218,45,11,0,1.013058559,4900,6,0,2,0,3,Yes
0,41,9,0,0.250774923,10000,7,0,2,0,3,Yes
0.329333619,48,14,1,0.962260217,4795,9,0,2,0,0,Yes
0.590288807,46,14,3,0.806771849,5640,13,0,2,2,2,Yes
0.610430193,56,20,2,0.390531122,4160,12,0,1,0,0,Yes
0.16339692,84,33,0,0.194801485,3500,20,0,1,0,0,Yes
0.902209779,33,6,0,0.547390522,3333,5,0,1,0,0,Yes
0.9999999,40,10,0,0.234153169,5000,4,0,0,0,0,Yes
1.065311563,52,17,1,1106,6670.221237,8,1,0,2,0,Yes
0.9999999,61,20,2,1290,6670.221237,3,1,1,2,6,Yes
0.123122356,42,13,1,0.253303178,8400,16,0,0,0,0,Yes
0.871889008,43,9,0,0.561109978,4900,6,0,0,0,2,Yes
