customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,hacked-handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,hacked-avgOverBundleMins,avgRoamCalls,callMinutesChangePct,hacked-callMinutesChangePct,billAmountChangePct,hacked-billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,hacked-avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1073959,46,,suburban,unknown,TRUE,9,1,234,995,TRUE,0,B,FALSE,TRUE,45.38,38.5,57.49,0,132.5005695,0,-0.55,-1.115915051,-0.9076,-19.35011901,0,0.67,0,1.165,-21.43792139,3,0,8,0.67,0,0,0,TRUE
1073978,50,,rural,no,TRUE,6,1,342,1281,TRUE,0,C,FALSE,TRUE,54.75,333.25,44.99,0,246.9249621,19.51,-0.925,5.524108215,-0.1558,-9.436240764,0,0,0,0,16.22532477,0,0,12,0,0,0,2,TRUE
1073999,40,,suburban,yes,FALSE,7,2,391,814,TRUE,149.99,B,FALSE,TRUE,30.86,40,29.99,0,49.13671458,0.24,0.88,5.328551766,-0.0174,2.713948261,2.42,0,0,17.18181818,1.998389145,0.67,0,14,0,0,0,0,TRUE
1074021,0,,,unknown,FALSE,0,3,16,1139,TRUE,99.99,D,TRUE,FALSE,29.74,1048.5,33.74,3.75,0,1.12,-1.67,-7.712001015,-0.4974,-6.510904682,41.5,52,23,0.351392458,11.03149103,18,0,8,5.33,0,0,2,TRUE
1074044,0,,suburban,no,FALSE,5,3,241,884,TRUE,99.99,B,TRUE,TRUE,26.24,120.5,44.99,0,0,0,-2.23,3.345996325,-0.5248,-5.028298236,56.74,2.67,0,1.309468822,1.821178879,1,0,14,0,0,0,0,TRUE
1074060,0,,suburban,unknown,FALSE,0,1,342,402,TRUE,0,B,TRUE,FALSE,54.59,645,44.99,56,0,0,1.46,2.587091742,-0.392,23.97036714,0,0,0,0,5.970554697,0,0,12,0,0,0,0,TRUE
1074080,0,,,unknown,FALSE,0,1,403,745,TRUE,0,B,TRUE,FALSE,29.99,58.25,29.99,0,0,0,-1.165,10.71212217,0,12.39502999,0,0,0,0,-15.08026217,0,0,14,0,0,0,0,TRUE
1074094,28,,town,no,FALSE,1,1,403,1621,TRUE,0,F,FALSE,TRUE,37.58,848,59.99,6.5,241.2841017,3.15,-12.32,0.611423004,0.2878,4.72327815,239.23,52,24.67,1.153967391,-2.754993482,14.33,0,14,7.33,0,0,0,TRUE
1074114,38,,,yes,FALSE,5,1,342,998,TRUE,0,C,FALSE,TRUE,80.65,577.75,54.99,101.75,118.0252621,0,-3.995,-1.939047697,-0.6782,0.092790986,0,0,0,0,12.09450351,0,0,12,0,0,0,0,TRUE
1074145,0,,,unknown,FALSE,0,1,402,180,TRUE,0,D,TRUE,FALSE,60.25,716.75,33.38,89,48.23554628,0,-10.275,1.416071308,-1.2142,-2.394431272,351,52,4,0.813424207,-18.94998973,10.33,0,14,3.67,0,0,0,TRUE
1074170,54,,suburban,yes,TRUE,7,5,20,2291,TRUE,99.99,B,FALSE,TRUE,98.14,466.5,59.99,0.25,154.883259,0.2,-9.33,-13.85027979,-0.963,6.322236815,281.05,41,4.67,1.72815534,-18.12720368,11,0,14,2,0,0,2,TRUE
1074189,0,,,unknown,FALSE,1,2,148,452,TRUE,99.99,E,TRUE,f,43.8,682,29.91,16,0,2.43,-3.42,7.914463468,-0.6392,-1.626713892,117.81,18,3.33,1.67,-24.12636493,11.33,6.964252218,12,5.67,0,0,0,TRUE
1074210,56,,suburban,yes,FALSE,5,1,295,877,TRUE,0,B,FALSE,TRUE,43.43,134.75,47.49,0,0,5.94,-1.515,-4.522422833,0.1206,4.220590302,0,0,0,0,14.30854381,0,0,10,0,0,0,0,TRUE
1074235,36,,rural,yes,TRUE,6,1,402,1862,TRUE,0,C,FALSE,TRUE,169.95,819,39.99,361.75,0,0.1,-8.86,2.308486168,-2.6994,-4.218303775,51.72,166,34,0.743197425,5.055228805,67.67,0,14,2.67,0,0,0,TRUE
1074260,22,,town,unknown,FALSE,1,1,233,2243,TRUE,0,B,FALSE,TRUE,44.65,51.25,50.66,0,0,0.42,-1.025,0.509264838,-1.6772,16.2251062,1.46,1.33,0,1,-1.453569841,0,0,8,0,0,0,1,TRUE
1074278,48,student,,yes,TRUE,5,4,95,772,TRUE,199.99,B,FALSE,TRUE,60.98,57.75,69.99,0,0,0,-1.155,-2.076067871,-0.0198,0.831469473,8.75,3.33,1.67,1.641056423,6.112438276,1.67,3.16139436,12,0.33,0,0,3,TRUE
1074299,0,,suburban,unknown,FALSE,0,1,341,1297,TRUE,0,B,TRUE,FALSE,48.21,317.25,44.99,35.75,136.7200216,0.71,-1.985,-1.670401599,-0.2644,20.69326739,0,0,0,0,2.604801999,0,0,12,0,0,0,0,TRUE
1074317,0,,,unknown,FALSE,0,2,170,949,TRUE,149.99,E,TRUE,FALSE,57.95,479.25,35.16,85.5,132.5798618,6.97,17.435,2.77254259,1.7428,14.40882495,20.83,8,0,1.298032982,-7.08909324,10.33,0,10,1.33,0,0,3,TRUE
1074332,38,crafts,,yes,FALSE,6,1,402,136,TRUE,0,B,FALSE,TRUE,45.25,303.25,44.99,0,246.9847771,4.79,0.015,9.276726783,-0.7974,-11.56711951,0,0,0,0,-19.46837659,0,0,14,0,0,0,0,TRUE
1074353,0,,suburban,unknown,FALSE,0,1,295,1066,TRUE,0,D,TRUE,FALSE,26.54,393,10,47.25,0,0,-1.76,11.72797309,-0.3308,5.007390674,0,0,0,0,11.56778128,0,4.595912419,10,0,0,0,0,TRUE
1074373,20,,suburban,no,FALSE,4,1,341,788,TRUE,0,E,FALSE,TRUE,102.5,311,64.99,0,0,0.91,2.48,4.466268314,0.442,9.398420978,24.18,16.67,3,1.568823529,-1.489839247,20.67,0,12,1.67,0,0,0,TRUE
1074384,0,,,unknown,FALSE,0,1,402,837,TRUE,0,B,TRUE,FALSE,41.59,519.5,44.99,0.25,0,6.5,-5.07,8.381445355,0.071,26.45975655,158.55,23.67,0,0.596299256,-18.22538889,8.67,4.529254932,14,1.67,0,0,0,TRUE
1074392,0,,,unknown,FALSE,0,2,103,1306,TRUE,199.99,C,TRUE,FALSE,132.32,1661.75,69.99,203,0,0.35,-12.175,12.02441523,-1.3398,7.467307064,324.84,128,32,1.105045933,-5.638074033,30.33,0,8,0.33,0,0,0,TRUE
1074405,48,,suburban,yes,TRUE,9,1,294,869,TRUE,0,B,FALSE,TRUE,38.62,342.25,44.99,9.25,192.4149189,0.39,-6.845,1.919718111,-0.0726,11.58224576,0,0,0,0,-0.615356545,0,0,10,0,0,0,0,TRUE
1074419,0,,,unknown,FALSE,0,1,340,1296,TRUE,0,C,TRUE,FALSE,35.17,1364.25,44.99,0.5,0,0,-2.305,9.1229474,-0.0034,-11.37974591,0,0,0,0,-0.907969862,0,0,12,0,0,0,0,TRUE
1074436,48,,,no,TRUE,6,1,232,487,TRUE,0,D,FALSE,TRUE,30.26,147,29.99,0,0,0,0.32,-3.496260461,-0.0054,2.224101045,0,0,0,0,-10.44866727,0,0,8,0,0,0,3,TRUE
1074452,60,,rural,no,TRUE,2,1,401,751,TRUE,0,E,FALSE,TRUE,37.14,195.5,44.99,0,0,1.9,-1.99,-2.478246237,-0.0174,4.517216928,0,0,0,0,2.64638456,0,0,14,0,0,0,0,TRUE
1074482,0,,,unknown,FALSE,0,1,340,1319,TRUE,0,C,TRUE,FALSE,67.17,269.25,35.51,85.25,63.18307313,0,-5.385,4.692212204,0.2452,0.049760901,69.97,13.33,0.33,1.295684114,-13.39568778,0,0,12,0.67,0,0,3,TRUE
1074508,52,,rural,yes,TRUE,9,1,401,1402,TRUE,0,B,FALSE,TRUE,29.99,29.75,39.99,0,0,0,-0.515,0.291714295,0,18.069038,0,0,0,0,1.082820078,0,0,14,0,0,0,0,TRUE
1074535,0,,,unknown,FALSE,0,2,199,867,TRUE,29.99,B,TRUE,FALSE,35.31,287,44.99,0,0,0,-0.28,0.316749873,-0.0064,12.22880371,24.41,23,1,0.931374563,13.87857839,5,0,8,0,0,0,0,TRUE
1074564,38,professional,,yes,FALSE,8,2,14,1013,TRUE,79.99,B,FALSE,TRUE,103.3,810,99.99,0,230.0436731,0.31,3.68,0.99024065,0.0138,12.98311204,0,0,0,0,0.490678564,0,0,14,0,0,0,0,TRUE
1074581,0,,,unknown,FALSE,0,2,5,657,TRUE,149.99,C,TRUE,FALSE,37.38,122,42.09,1,0,1.16,-0.24,-3.68288195,0.1174,8.650053179,25.78,11,0.33,0.654485956,2.039449596,10.33,0,12,2.67,0,0,0,TRUE
1074587,56,,rural,yes,FALSE,4,1,232,1218,TRUE,0,B,FALSE,TRUE,58.25,958.75,33.74,85.5,157.8692323,0.71,-2.235,-2.327619517,-1.0032,32.6941986,0,0,0,0,5.228003841,0,0,8,0,0,0,2,TRUE
1074609,54,crafts,town,yes,TRUE,6,1,339,642,TRUE,0,C,FALSE,TRUE,63.6,816,44.99,77.5,0,0,-0.3,-3.455925671,-0.1534,8.776250071,141.37,50.33,6.67,0.557722264,8.282601265,15,0,12,1.33,0,0,2,TRUE
1074625,0,,suburban,unknown,FALSE,4,2,141,846,TRUE,149.99,E,FALSE,TRUE,121.41,1548,75.73,234.5,0,14.95,-7.48,2.054484954,-0.1008,2.419502245,485.46,332,122.67,1.402510593,1.216359483,62,0,14,6.67,0,0,0,TRUE
1074643,0,,,unknown,FALSE,0,2,189,1604,TRUE,29.99,B,TRUE,FALSE,70.85,1529,63.99,63.75,137.7982594,0.1,-0.06,4.49029428,0.4306,8.910111327,318.48,111.33,1,0.48867284,6.469407356,17,0,8,5.67,2,1,0,TRUE
1074676,68,,suburban,yes,FALSE,7,4,377,284,TRUE,29.99,B,FALSE,TRUE,7.5,87.25,10,0,380.9800755,0,-0.345,-4.307528792,-0.15,19.86229726,1.37,0.67,0,1.84544406,-9.087315515,2.33,0,14,0.33,0,0,0,TRUE
1074704,56,professional,suburban,yes,TRUE,6,2,94,1513,TRUE,29.99,D,FALSE,TRUE,119.55,1070,44.99,217.5,0,0,9.5,2.203927788,2.0766,11.05345213,285.69,60.33,11,0.905300546,-15.77391808,15.67,4.884663036,12,4.33,0,0,0,TRUE
1074709,0,,,unknown,FALSE,0,1,339,691,TRUE,0,B,TRUE,f,20.89,18,29.99,2.25,24.34385722,0,0.22,10.55230139,0.054,18.14786422,0,0,0,0,3.66935326,0,0,12,0,0,0,0,TRUE
1074719,50,self-employed,,yes,TRUE,7,4,88,1885,TRUE,179.99,F,FALSE,TRUE,309.21,1825.25,63.25,641.5,0,4.37,-36.505,4.483540499,-0.6844,-9.982217688,764.99,217,124.33,1.244197861,3.008207321,21,3.698111469,14,5,1,0,0,TRUE
1074731,58,professional,town,yes,TRUE,9,1,231,838,TRUE,0,B,FALSE,TRUE,32.23,186,29.99,30.75,94.17152515,0,1.62,-5.645503551,0.122,-9.82603369,0,0,0,0,-2.293383153,0,2.807531565,8,0,0,0,0,TRUE
1074756,38,,rural,unknown,FALSE,5,2,122,1108,TRUE,149.99,D,FALSE,FALSE,42.52,354.25,44.99,21.5,0,0,-0.085,4.10736927,0.2066,6.669179399,42.62,2.67,0,1.641509434,-5.283589341,17.33,0,12,0.33,0,0,1,TRUE
1074788,0,,,unknown,FALSE,0,1,231,918,TRUE,0,B,TRUE,FALSE,31.31,424.75,33.74,2.25,180.7410074,3.43,-1.375,2.126352468,-0.5788,9.70082676,128.3,2.67,1,1.487592593,-1.016243004,7.67,0,8,1,0,0,0,TRUE
1074804,0,,,unknown,FALSE,0,1,338,803,TRUE,0,E,TRUE,yes,38.48,486.75,44.99,0,0,0,-1.795,5.519874037,-0.7696,10.80864228,130.99,23,1.67,0.637894947,-4.636878258,6.33,0,12,0.33,0,0,0,TRUE
1074821,28,,suburban,yes,FALSE,7,2,278,888,TRUE,59.99,A,FALSE,TRUE,43.34,567,10,96,0,0,-0.4,-3.708142462,-0.5612,20.74141735,67,12.33,2,5.65858328,-4.953828686,2.33,8.037632722,12,0,0,0,2,TRUE
1074843,0,,suburban,unknown,FALSE,3,1,230,1055,TRUE,0,G,TRUE,FALSE,85.47,1553.25,69.99,84,0,0.94,-28.925,-2.981483987,-0.5096,14.57321478,165.82,50,1,0.537593455,5.173656194,17,0,8,2,0,0,0,TRUE
1074869,0,,,unknown,FALSE,0,1,230,1601,TRUE,0,D,TRUE,FALSE,77.76,336.75,29.99,94.75,0,0,-5.995,-6.488263165,-0.9554,18.92168605,109.38,5.33,0,3.999210734,0.635924816,1.67,0,8,0.33,0,0,0,TRUE
1074884,0,,,unknown,FALSE,0,3,146,986,TRUE,129.99,E,TRUE,FALSE,19.39,469.25,42.33,10,294.1854171,0,-0.005,-1.584665535,-0.056,2.483261247,44.95,3,0,2.517631579,-3.934094249,5,5.244176385,14,3.33,2,1,0,TRUE
1074892,0,,s,unknown,FALSE,0,2,336,1096,TRUE,149.99,B,TRUE,FALSE,30.38,179.5,49.99,1,0,0,0.07,-6.797837342,0.0234,11.46230401,42.83,7.67,0,2.968095238,7.654356422,1.33,4.08788015,12,0,1,1,0,TRUE
1074911,66,professional,suburban,yes,FALSE,6,1,338,1093,TRUE,0,D,FALSE,TRUE,34.6,211,39.99,8.75,204.835427,0,-4.22,2.992334558,-0.0922,14.6438663,53.63,5.33,1.67,1.23914017,8.096961986,14,0,12,0,0,0,0,TRUE
1074924,50,crafts,suburban,yes,TRUE,6,1,399,1039,TRUE,0,C,FALSE,TRUE,29.99,214.5,39.99,0,0,0,1.55,2.422064073,0,13.80671146,50.56,23.67,4.67,0.261748423,-13.48770145,4.33,6.734025751,14,2.33,0,0,0,TRUE
1074944,50,,suburban,yes,FALSE,9,1,338,924,TRUE,0,C,FALSE,TRUE,10,0,10,0,0,0,0,4.185161301,0,-3.287242381,0,0,0,0,-2.428235373,0,0,12,0,0,0,0,TRUE
1074961,22,,suburban,no,FALSE,1,1,338,651,TRUE,0,B,FALSE,t,30.41,179,39.99,0,0,0.42,-2.28,-5.618943603,-0.0084,6.731357384,3.12,1,0,0.317277185,-5.379439706,0.67,0,12,0,0,0,0,TRUE
1074982,0,,suburban,unknown,FALSE,0,1,338,1362,TRUE,0,F,TRUE,FALSE,49.66,274.75,44.99,0.25,0,11.6,-1.875,2.194377322,-0.2934,10.99670323,76.12,40,12.33,0.668514593,-0.809135512,7.67,0,12,0,0,0,0,TRUE
1075019,52,crafts,,yes,FALSE,5,2,2,1513,TRUE,149.99,G,FALSE,TRUE,68.75,563,44.99,76.25,157.2568647,0.39,3.86,5.102714981,-0.2638,6.677635424,56.75,43,6,1.256666667,4.360431458,28.67,0,10,12.33,0,0,0,TRUE
1075040,24,,town,yes,TRUE,4,1,399,1736,TRUE,0,E,FALSE,FALSE,32.58,16.5,39.99,0,169.6958684,2.59,-0.33,1.383830341,-0.0518,14.0715341,1,2.33,0.33,1.872659176,5.89380891,0.67,0,14,0,0,0,0,TRUE
1075059,28,,town,no,FALSE,5,1,291,869,TRUE,0,B,FALSE,TRUE,150,279,0,0,0,0,0,3.600968622,0,20.51221599,0,0.33,0,0.076212471,-0.949185255,4.33,0,10,0,0,0,0,TRUE
1075071,54,,,yes,TRUE,9,3,23,1012,TRUE,149.99,B,FALSE,TRUE,49.45,1582.75,40.07,6.25,100.2337665,5.95,15.865,1.022245385,0.0504,-0.176044821,719.7,61.33,20.33,0.408172324,10.31461983,22,0,12,4,0,0,0,TRUE
1075095,48,professional,,yes,FALSE,7,1,398,351,TRUE,0,B,FALSE,TRUE,29.99,9.25,39.99,0,0,0,-0.185,4.181859384,0,-4.250248265,0.27,0,0,1.19760479,13.38211593,0.67,0,14,0,0,0,0,TRUE
1075130,74,retired,town,no,TRUE,3,1,337,694,TRUE,0,B,FALSE,TRUE,32.79,318,39.99,0,0,2.8,3.16,5.479309455,-0.056,3.850051544,125.83,2,0.33,1.675675676,-0.923006704,4,4.219307662,12,0,0,0,0,TRUE
1075143,32,,suburban,unknown,FALSE,5,2,216,991,TRUE,129.99,D,FALSE,TRUE,66.01,771,69.99,4.25,0,0,3.7,10.6728929,-0.0404,12.10987792,135.32,21.67,4,1.34514786,7.797345601,0.67,0,14,5,0,0,0,TRUE
1075159,22,crafts,,no,FALSE,4,1,337,1473,TRUE,0,F,FALSE,TRUE,265.04,1120,44.99,649.5,0,0,-3.48,-5.12738383,-0.625,15.26240524,373.46,27,44,4.296875,4.466428344,14,4.438074322,12,0,0,0,0,TRUE
1075173,36,,,yes,FALSE,7,2,52,1104,TRUE,29.99,B,FALSE,TRUE,152.76,686.5,29.99,323.5,269.8253293,0,-4.69,-7.643434273,-1.1516,-0.223307304,266.02,24.67,10,0.779527559,6.725957713,12,0,8,0,0,0,0,TRUE
1075191,0,,,no,FALSE,3,1,229,661,TRUE,0,B,TRUE,FALSE,33.01,122,47.49,0,0,0,0.3,-1.67572973,-0.0604,20.12194201,13.48,9.67,2,1.84348641,-2.972162303,1,0,8,0,0,0,0,TRUE
1075201,0,,,unknown,FALSE,2,2,80,1266,TRUE,199.99,B,TRUE,FALSE,37.9,315,44.99,1.75,234.5292745,0.29,0.52,7.781324303,0.0296,6.391159134,121.79,15.33,0.67,1.805555556,13.64135765,7,0,14,2.33,0,0,0,TRUE
1075224,42,,rural,yes,FALSE,6,1,229,1584,TRUE,0,B,TRUE,TRUE,87.2,543.5,79.99,71.5,93.2867119,0,1.55,2.456626847,0.6878,-6.615026823,16.57,15.33,0.67,1.105346267,7.396645814,7.67,0,8,0,0,0,0,TRUE
1075239,0,,,unknown,FALSE,0,1,229,598,TRUE,0,D,TRUE,FALSE,61.79,599.5,44.99,64.25,0,0,5.67,0.708912672,1.343,-3.677243934,56.39,8.33,6,1.458636153,2.69373401,11,0,8,0,0,0,0,TRUE
1075258,0,,,unknown,FALSE,9,1,398,1216,TRUE,0,E,TRUE,TRUE,51.73,166,59.23,0,184.6950672,0,-3.32,-3.940947811,0.1652,14.81226639,46.14,6.67,3.33,6.555,-1.202311375,2,0,14,1.33,0,0,0,TRUE
1075274,24,professional,town,no,FALSE,4,1,397,1918,TRUE,0,G,FALSE,TRUE,47.25,402.75,49.75,0,188.7706032,0.87,-2.815,-2.192151867,-0.4772,7.819906099,43.97,14.67,0,2.415458937,4.107621672,8,3.264214718,14,4,0,0,3,TRUE
1075288,52,professional,suburban,yes,TRUE,9,1,336,2339,TRUE,0,B,FALSE,TRUE,84.34,212.25,54.99,0,2.761048816,35.35,-1.825,1.196982171,-0.376,5.103805563,7.58,7.33,0.33,0.860432659,-3.209989486,3.33,3.749156741,12,0,0,0,0,TRUE
1075309,0,,rural,unknown,FALSE,0,1,397,451,TRUE,0,B,TRUE,FALSE,10.36,49.25,10,0,222.0215349,0.36,-0.805,12.47727339,-0.0072,1.109009903,20.88,11.67,0,1.173402868,-3.172685678,0.33,0,14,0,0,0,2,TRUE
1075324,34,professional,town,yes,FALSE,5,1,290,827,TRUE,0,D,FALSE,TRUE,48.66,1275,44.99,4,0,12.02,-4.3,5.162638962,-0.044,2.701827912,277.66,6.33,0,0.649270833,-8.947644405,34.67,0,10,5.67,0,0,0,TRUE
1075332,54,,,yes,TRUE,6,1,336,1797,TRUE,0,B,FALSE,TRUE,32.49,744,42.49,0,0,0,-5.44,1.362261147,-0.05,-4.906755651,41.46,3.67,1.33,0.870819578,10.07839441,3.33,0,12,16,0,0,0,TRUE
1075365,46,,,yes,FALSE,6,1,336,642,TRUE,0,B,FALSE,TRUE,51.25,453,54.99,5.75,0,0,2.62,-6.418943855,-0.0452,15.27946476,39.52,13.67,2.67,1.182153299,-6.399459227,26,0,12,8,0,0,0,TRUE
1075393,34,,,yes,FALSE,9,1,397,1558,TRUE,0,B,FALSE,TRUE,44.99,120.5,54.99,0,137.7975066,0,2.15,9.469778888,0,3.869605056,0.05,0,0,1.792140641,10.48470921,1.67,0,14,0,0,0,0,TRUE
1075427,28,professional,town,yes,FALSE,9,1,290,1352,TRUE,0,D,FALSE,TRUE,44.2,152.5,50.8,0,22.67737442,0,-3.05,6.162537142,-1.0274,15.56922462,0,0,0,0,9.775520254,0,0,10,0,0,0,0,TRUE
1075437,30,,town,yes,TRUE,2,1,336,1023,TRUE,0,B,FALSE,TRUE,64.21,300.25,28.22,0,102.0843176,0,-6.005,-1.158716848,-1.0842,-16.02008392,10.35,0.67,0,11.98910082,5.463900484,1.67,0,12,0.33,0,0,0,TRUE
1075454,0,,suburban,unknown,FALSE,0,1,396,1383,TRUE,0,B,TRUE,FALSE,35.48,350.5,44.99,0,267.0821984,0.49,-2.69,3.325629195,-0.0098,12.16193984,80.46,11,0.67,0.779156627,-10.97250491,9.67,3.596724155,14,0,0,0,0,TRUE
1075485,44,professional,suburban,yes,TRUE,8,1,335,737,TRUE,0,B,FALSE,TRUE,73.99,138.25,79.99,0,0,0,-0.105,0.619896587,0,3.751013108,34.37,19.67,7,1.034393587,5.566886706,1.67,0,12,0,0,0,0,TRUE
1075495,30,,,yes,FALSE,7,3,240,1239,TRUE,129.99,B,TRUE,FALSE,11.49,233.5,10,0,195.0365197,0,-1.49,-2.042368152,0.01,3.071968496,87.01,14,4,2.352448169,10.76337589,2.33,0,14,0,0,0,0,TRUE
1075513,22,,,unknown,FALSE,2,1,335,783,TRUE,0,B,FALSE,TRUE,19.99,0,29.99,0,15.60543059,0,0,5.040544466,0,-13.6976844,0,0,0,0,5.817101853,0,0,12,0,0,0,0,TRUE
1075530,0,,,unknown,FALSE,0,1,396,867,TRUE,0,B,TRUE,FALSE,59.53,500,44.99,83.75,0,0,-0.88,1.813648392,-0.0786,15.32121742,128.83,49,15.33,0.814521739,14.1828265,6.33,0,14,0,0,0,0,TRUE
1075541,42,professional,town,yes,TRUE,7,1,396,935,TRUE,0,B,FALSE,TRUE,30.49,168,39.99,0,180.8055109,0,1.62,-2.696486553,0.01,-0.601051601,12.8,2.67,0,3.963805584,29.88911243,0.67,0,14,0,0,0,0,TRUE
1075552,0,,suburban,unknown,FALSE,0,1,335,1452,TRUE,0,B,TRUE,FALSE,58.18,310.25,44.99,65,216.7571113,0.2,-0.325,1.284196902,-0.4362,18.68772988,54.88,5.67,5.67,3.027916667,7.880339595,4.33,5.816126332,12,0,0,0,1,TRUE
1075572,0,,,unknown,FALSE,0,1,335,668,TRUE,0,C,TRUE,FALSE,34.99,119.75,44.99,0,108.0224683,0,-0.355,2.895561981,0,16.30313546,15.23,0.67,0,1.389166667,5.253481606,0.67,0,12,0,0,0,0,TRUE
1075586,66,homemaker,,yes,FALSE,1,2,221,1552,TRUE,149.99,C,FALSE,FALSE,83.12,1262.75,87.49,0,210.9299107,0.39,-1.655,3.280387543,-0.0826,11.63404165,157.58,32.33,13.33,1.135149614,-3.697657834,18,0,14,5,0,0,0,TRUE
1075609,50,,,yes,TRUE,3,1,335,54,TRUE,0,D,FALSE,TRUE,19.99,10.25,29.99,0,0,0,-0.025,11.39199294,0,9.09574763,3.97,1,0.67,1,-11.20455966,0.33,0,12,1,0,0,0,TRUE
1075629,0,,,unknown,FALSE,0,4,123,936,TRUE,99.99,E,TRUE,FALSE,116.06,1672.75,64.99,117.75,0,0,13.285,11.22095797,0.8606,3.065987693,344.04,45,23.33,0.737777778,7.442156434,25.33,7.105766515,10,24,0,0,3,TRUE
1075648,34,professional,,no,FALSE,4,1,335,1333,TRUE,0,E,FALSE,TRUE,55.26,276.25,44.99,56.5,207.2171648,0,10.135,-4.483676659,1.1766,-5.705891508,73.38,5,0,1.123304562,-3.974889162,10,2.80316179,12,0,0,0,0,TRUE
1075657,50,self-employed,town,yes,FALSE,6,2,49,1409,TRUE,79.99,B,FALSE,TRUE,34.99,280,44.99,0,0,0,-0.46,17.32133416,0,3.504098877,9.37,10.33,3,2.291666667,0.031090971,13,7.058727402,12,10,0,0,0,TRUE
1075671,50,,town,no,TRUE,9,1,335,818,TRUE,0,D,FALSE,TRUE,34.99,297.75,44.99,0,327.2737823,0,3.625,-4.675021677,0,21.81748204,157.96,8.67,9,0.862372695,-2.785082293,1.67,0,12,0.33,0,0,0,TRUE
1075681,0,,,unknown,FALSE,6,1,396,1257,TRUE,0,B,FALSE,TRUE,34.99,312.75,44.99,0,0,0,-0.695,2.95379294,0,9.456856332,40.76,17,15,2.33624216,1.885112945,17.33,2.161127009,14,1,0,0,0,TRUE
1075696,38,,town,yes,FALSE,6,2,68,1202,TRUE,149.99,B,FALSE,TRUE,75.39,663.5,49.99,78.25,0,0.1,-2.81,3.486340884,-0.6202,3.731142903,188.16,39,5.67,3.015308489,6.147420538,19.33,0,14,0,0,0,0,TRUE
1075715,26,,,no,FALSE,4,1,288,1700,TRUE,0,C,FALSE,TRUE,59.53,425.25,49.99,16.75,0,0.52,1.155,3.804413634,-0.1108,12.42927431,125.35,9.67,2.67,1.07963897,-22.63691945,10.33,0,9,0,0,0,0,TRUE
1075725,0,,rural,unknown,FALSE,6,1,334,1598,TRUE,0,E,TRUE,TRUE,42.21,338.25,44.99,18.5,0,0,2.655,1.370785026,0.3934,-6.356720217,105.82,9.67,0.67,2.408097874,-0.837893414,7.33,0,11,1.67,0,0,0,TRUE
1075738,64,professional,town,yes,TRUE,7,1,334,1430,TRUE,0,B,FALSE,TRUE,29.99,39.25,39.99,0,162.7192735,0,0.975,2.387143351,0,0.22327848,0,0,0,2.503759398,15.38686253,0.67,0,11,0,0,0,0,TRUE
1075743,58,professional,town,yes,TRUE,8,1,395,54,TRUE,0,B,FALSE,no,49.99,44.75,59.99,0,185.7040467,0,-0.795,-0.647728259,0,-0.438481128,15.28,11.33,0,12.37724551,-4.448356114,0,0,14,0,0,0,0,TRUE
1075756,46,,rural,yes,TRUE,5,1,334,725,TRUE,0,E,FALSE,TRUE,52.08,885.25,42.33,0,0,17.01,-14.485,4.00575164,-1.8546,-7.531737348,8.15,9.33,0.33,0.781551724,3.027317178,91.67,5.442374336,11,3.33,0,0,0,TRUE
1075771,40,,suburban,no,TRUE,5,1,334,1134,TRUE,0,B,FALSE,TRUE,73.74,915.25,44.99,94.75,0,0.1,-8.885,-10.50658174,-0.695,11.41955276,160.68,106,19.33,0.465066313,14.59689093,6.67,0,11,3,0,0,0,TRUE
1075805,0,,,unknown,FALSE,0,1,334,1317,TRUE,0,C,TRUE,FALSE,72.55,861,54.99,69,0,0,4.94,1.126436977,1.1638,6.242183292,147.58,23.33,8.67,0.757239466,-1.292198351,6.67,0,11,1.33,0,0,0,TRUE
1075812,36,,,no,FALSE,6,1,334,1311,TRUE,0,C,FALSE,t,128.09,263.25,79.99,1,0,57.3,-0.445,7.508496785,-0.0012,-11.29349276,26.43,6.33,3.67,0.492385787,6.264809783,2.33,0,11,0,0,0,0,TRUE
1075836,0,,,unknown,FALSE,0,1,334,1634,TRUE,0,B,TRUE,FALSE,43.19,393.25,44.99,16.25,0,2.37,-0.445,-3.882437329,-0.1328,0.674246698,105.43,26.67,0.33,1.84,4.996726279,13.33,0,11,4,0,0,0,TRUE
1075847,42,,town,unknown,FALSE,7,1,334,1450,TRUE,0,B,FALSE,TRUE,30.87,169.5,39.99,2.5,8.646850722,0,-0.25,8.622927729,-0.0176,1.619324585,1.17,0,0,1.500375094,-12.41223673,1.33,0,11,0,0,0,0,TRUE
1075880,0,,,unknown,FALSE,0,1,334,860,TRUE,0,B,TRUE,FALSE,64.74,255,54.99,0,262.035484,19.51,1.68,2.16420217,-0.395,-7.043000201,19.05,13.33,3.67,1.907187718,12.86560306,1,0,11,0,0,0,0,TRUE
