customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1057099,0,,town,unknown,FALSE,0,1,1555,TRUE,0,B,TRUE,FALSE,57.78,992.75,59.99,119.376519,1.07,3.141445913,8.808900565,89.88,21.67,0.33,1.27027027,-12.58067984,0.754659685,11,0,0,0,0,TRUE
1057115,44,professional,town,yes,TRUE,9,1,547,TRUE,0,B,FALSE,TRUE,65.53,793.25,59.99,49.3201569,0,6.138749499,21.52552314,123.64,149.67,17.33,0.875,10.55842127,0,13,1,0,0,0,TRUE
1057146,30,,,unknown,FALSE,2,3,687,TRUE,149.99,D,FALSE,TRUE,97.89,938.25,44.99,0,4.88,-4.700697029,-5.146079367,266.36,95.33,19.33,0.88704918,8.830896499,0,15,0.33,0,0,0,TRUE
1057162,34,,,unknown,FALSE,6,4,1268,TRUE,29.99,C,FALSE,TRUE,94.5,1428.75,74.99,0,0,2.554984539,-2.620061265,576.39,52,7.33,1.325739776,4.500640968,0,13,15,1,0,0,TRUE
1057178,0,,,unknown,FALSE,0,2,285,TRUE,199.99,B,TRUE,FALSE,106.55,1162.5,69.99,0,0,4.681526749,9.84156703,0,0,0,0,-3.811594653,0,11,0,0,0,0,TRUE
1057204,64,,,yes,FALSE,5,1,896,TRUE,0,C,FALSE,TRUE,33.33,235.75,40,245.4448603,0,7.26392048,8.366018157,0,0,0,0,9.246783415,0,11,0,0,0,0,TRUE
1057221,0,,suburban,unknown,FALSE,0,1,1868,TRUE,0,C,TRUE,FALSE,64.09,219.25,59.99,98.33634076,0,8.176399428,8.904066172,0,0,0,0,11.93699297,0,15,0,0,0,0,TRUE
1057239,0,,,unknown,FALSE,0,1,466,TRUE,0,E,TRUE,FALSE,49.43,263.75,31.98,0,0,-2.273196955,8.673342683,0,0,0,0,-5.722338718,0,11,0,0,0,0,TRUE
1057268,34,professional,r,yes,TRUE,6,2,1346,TRUE,29.99,A,FALSE,TRUE,21.83,675.5,20,184.6141035,0.49,-6.207967034,-7.044750013,273.01,163.33,70.33,3.612319162,6.769349417,0,17,3.33,0,0,3,TRUE
1057279,24,,,no,FALSE,8,1,679,TRUE,0,C,FALSE,TRUE,88.97,625,74.39,0,0.35,6.581419657,5.606161224,209.73,45,14,0.748807631,4.641569466,0,11,0.67,0,0,0,TRUE
1057296,50,crafts,suburban,yes,TRUE,8,1,523,TRUE,0,B,FALSE,TRUE,69.91,557.75,30,121.3133143,0,3.033322645,2.610201845,0,0,0,0,-10.80261935,0,15,0,0,0,0,TRUE
1057328,0,,,unknown,FALSE,0,1,1240,TRUE,0,B,TRUE,FALSE,34.01,130.5,40,0,0,4.304244986,1.087795267,0,0,0,0,1.539166146,0,15,0,0,0,0,TRUE
1057341,44,,,yes,TRUE,4,2,1165,TRUE,149.99,C,FALSE,TRUE,75.65,861.5,69.99,103.1168353,1.78,3.567574902,11.90394854,282.51,53.67,24.67,0.992327169,3.800793953,0,11,0,0,0,1,TRUE
1057358,36,crafts,town,yes,TRUE,9,1,1290,TRUE,0,B,FALSE,TRUE,56.11,69,9.84,58.06471795,0.26,5.696013517,0.357238045,0,0.67,0,1,2.074459792,0,13,0,1,0,0,TRUE
1057372,88,,,no,FALSE,9,1,1431,FALSE,0,A,FALSE,FALSE,50.44,186,49.99,242.8086123,0,-7.556884632,4.913828168,103.21,7,2.67,5.651672434,5.961941695,0,11,0,0,0,0,TRUE
1057391,28,professional,,no,FALSE,1,2,1840,TRUE,29.99,B,FALSE,TRUE,48.55,497.5,40.74,164.4266268,0,15.64972814,-1.708573892,44.45,17,3,1.462930821,13.28963304,0,11,0.33,0,0,0,TRUE
1057406,54,,town,yes,TRUE,9,2,1091,TRUE,199.99,D,FALSE,TRUE,119.33,996.75,69.98,149.6278461,0,4.237061857,-1.395341243,173.48,15,0,2.163229167,-3.359630815,0,11,3,0,0,0,TRUE
1057435,0,,town,no,FALSE,4,3,807,FALSE,9.99,B,TRUE,TRUE,31.22,256.5,30,48.089565,0,9.528456124,0.913477149,61.64,14,24.33,1.028147649,2.304311989,0,17,0,0,0,0,TRUE
1057449,28,,,unknown,FALSE,9,1,1168,TRUE,0,B,TRUE,TRUE,31.72,267.5,39.99,92.8279979,0,5.408923171,10.80657155,11.1,5.67,0,2.0215194,8.298091877,0,13,3.67,0,0,0,TRUE
1057481,28,,suburban,unknown,TRUE,6,1,1132,TRUE,0,C,FALSE,TRUE,89.84,775.25,45.11,0,0,0.140269995,-1.202980915,29.74,0.33,0.33,1.122508225,-2.140940849,0,11,1.33,0,0,2,TRUE
1057510,26,,,yes,FALSE,4,1,627,TRUE,0,B,TRUE,FALSE,48.35,490,44.99,358.9429531,0,12.08631452,9.261868188,120.03,39.67,20.33,1.541666667,9.801438319,3.819976696,13,0.33,0,0,0,TRUE
1057527,0,,,unknown,FALSE,0,1,1058,TRUE,0,G,TRUE,FALSE,52.42,482.5,59.99,257.5804309,0,-3.749534688,3.856589554,120.47,80.67,25.67,0.84259461,16.03586085,0,11,3.67,0,0,0,TRUE
1057536,40,professional,,yes,FALSE,5,1,565,TRUE,0,B,FALSE,TRUE,30.15,38.25,30,0,0,-1.252221859,9.329011068,6.98,10,0,3.238571429,-6.316805335,0,13,0,0,0,0,TRUE
1057558,36,,,unknown,FALSE,9,1,1341,TRUE,0,B,FALSE,TRUE,32.78,76.25,30,97.23198287,0,-8.286541807,8.804039064,0,0.67,0,1.225056264,-17.3165166,0,11,0,0,0,0,TRUE
1057569,54,professional,suburban,yes,TRUE,7,1,1122,TRUE,0,B,FALSE,TRUE,82.88,390.25,39.99,113.3007751,0.1,2.012975353,18.05874734,36.6,7,0,2.373945642,-3.808641988,0,11,0,0,0,0,TRUE
1057581,0,,,unknown,FALSE,0,3,942,TRUE,149.99,G,TRUE,FALSE,197.91,1234,75.79,0,0,-3.697043893,-4.278787015,58.93,2.67,0.33,0.729615249,-15.35865141,6.686036366,13,0,0,0,0,TRUE
1057594,0,,suburban,unknown,FALSE,0,1,1733,TRUE,0,C,TRUE,FALSE,14.99,0,23.46,0,0,9.585389952,5.359831324,0,0,0,0,17.47164333,0,17,0,0,0,0,TRUE
1057614,58,,town,yes,FALSE,5,1,1222,TRUE,0,E,FALSE,TRUE,127.94,1578.75,84.59,0,0,-4.158625914,-9.498731691,381.87,19.33,0,1.366113869,2.094369477,0,13,13.33,0,0,1,TRUE
1057627,30,student,,no,FALSE,6,1,1093,TRUE,0,B,FALSE,TRUE,73.96,807.25,59.99,5.591801906,0,0.591476387,18.40284359,184.75,102,26.33,1.849554528,-26.45919394,0,15,0.33,0,0,0,TRUE
1057650,68,professional,,yes,TRUE,3,1,1195,TRUE,0,B,FALSE,TRUE,37.31,228,30,0,0,3.322659588,28.33830779,12.38,7.67,1,1.408450704,-13.60795821,0,15,0.67,0,0,0,TRUE
1057663,42,professional,,yes,FALSE,6,1,1836,TRUE,0,B,FALSE,TRUE,41.46,305,29.99,273.3169035,0,-3.492281479,-4.311041409,16.11,1.33,0,1.480918929,5.639193813,1.842382189,11,0,0,0,0,TRUE
1057676,0,,town,unknown,FALSE,0,1,763,TRUE,0,E,TRUE,FALSE,92.24,1091,59.99,214.6415157,0,-3.243760346,9.444068329,416.87,40.33,4.67,1.936770151,8.670686218,0,17,3.33,0,0,0,TRUE
1057697,44,professional,town,yes,TRUE,9,2,1704,TRUE,59.99,B,FALSE,TRUE,23.48,14.25,22.16,0,0,6.825297553,-6.973673797,1.1,0.67,0,0.333333333,-3.01303961,0,11,0,0,0,3,TRUE
1057714,0,,suburban,unknown,FALSE,0,2,1044,TRUE,149.99,B,TRUE,FALSE,51.1,441.25,49.99,0,0,-5.262531458,13.16231429,100.15,62,16,3.422843957,12.48489578,0,15,0,0,0,0,TRUE
1057722,46,self-employed,suburban,yes,TRUE,7,1,1251,FALSE,0,A,FALSE,TRUE,20.1,106.25,10,0,0,11.18801266,-14.55341815,4.31,19,2,1.399520096,3.975411319,0,11,0,0,0,0,TRUE
1057738,26,,r,no,FALSE,1,2,345,TRUE,79.99,C,FALSE,TRUE,69.7,340.5,69.99,0,0,-2.860797598,-1.840370886,45.18,12.33,2.33,0.680889578,2.290778837,0,11,0,0,0,2,TRUE
1057762,54,professional,,yes,TRUE,6,1,1994,TRUE,0,A,FALSE,TRUE,30.27,232.5,30,0,0,-6.900640991,14.2642459,75.06,37,6.33,1.076777848,8.471367134,0,11,0,0,0,0,TRUE
1057787,32,,,no,FALSE,3,2,572,TRUE,129.99,C,TRUE,TRUE,85.37,1756.5,84.99,218.5290816,0,1.920473687,14.37094061,313.29,229.33,100,0.938554307,1.326927437,0,11,2,0,0,0,TRUE
1057806,58,,,no,FALSE,1,1,525,TRUE,0,C,TRUE,t,24.68,506.25,22.5,3.088869157,0,-6.275113926,-5.347593366,69.13,75.67,15.33,0.673456893,22.28619904,0,17,12.33,1,0,0,TRUE
1057815,44,,rural,yes,FALSE,4,1,928,TRUE,0,B,FALSE,TRUE,68.2,560.5,67.49,0,0.31,-1.566054806,7.435520799,237.91,14,7.33,4.452527744,9.940457393,0,13,9,0,0,0,TRUE
1057830,52,,,unknown,FALSE,1,2,1225,TRUE,149.99,C,TRUE,FALSE,17.69,232.5,15.24,0,0,5.863118645,-3.748004372,82.14,16.67,6.33,0.604360026,-12.14300678,0,17,0,0,0,0,TRUE
1057843,60,clerical,town,yes,FALSE,9,1,1238,TRUE,0,B,FALSE,TRUE,53.03,337,44.99,47.06140564,0,-13.86506964,21.5922936,7.83,10.67,0,0.710754717,0.332529285,3.618957099,11,2.67,0,0,0,TRUE
1057851,34,,town,no,TRUE,6,1,1003,TRUE,0,A,FALSE,TRUE,30.86,240.5,10,67.7721017,0.29,-4.285251239,19.25392616,37.19,11,1,3.462326262,-4.14385695,0,15,0,0,0,2,TRUE
1057874,40,self-employed,suburban,unknown,FALSE,7,1,691,TRUE,0,B,FALSE,f,42.58,109,39.99,221.6819909,12.59,7.251764726,1.349621232,4.24,3.33,0,2.722854188,-8.383728378,0,17,2.67,0,0,0,TRUE
1057888,0,,,unknown,FALSE,0,2,447,TRUE,9.99,G,TRUE,FALSE,37.94,336.5,35.5,98.56117834,0,-3.329311588,-1.682041656,48.97,24.33,2.33,1.423513514,9.896159913,0,11,4.33,0,0,0,TRUE
1057913,0,,suburban,unknown,FALSE,0,1,736,TRUE,0,C,TRUE,FALSE,22.12,23.5,29.99,0,0,1.919856742,1.487573998,1.22,0,0,1.165,0.548555536,0,11,0,0,0,0,TRUE
1057922,48,,,unknown,FALSE,9,1,1284,TRUE,0,E,FALSE,TRUE,46.08,0,51.08,0,0,8.358583115,16.487881,0,0,0,0,3.330830725,0,15,0,0,0,0,TRUE
1057947,0,,,unknown,FALSE,0,1,379,TRUE,0,B,TRUE,FALSE,69.58,197.5,69.99,92.88084546,0,-1.655078826,-3.067131922,22.81,28.33,8.33,2.881958152,-6.216580673,0,11,0,0,0,0,TRUE
1057968,32,,,no,FALSE,8,1,1746,TRUE,0,C,FALSE,TRUE,71.56,362.25,59.99,51.53111038,19.55,6.033384646,-14.6651764,33.25,18.33,2.67,2.546388889,11.86757936,0,13,0,0,0,0,TRUE
1057989,56,professional,rural,yes,FALSE,6,1,1351,TRUE,0,B,FALSE,TRUE,50.44,209.75,59.99,149.518754,0,-1.969822921,21.41686318,14.19,13,3,2.783431181,-3.884677448,0,11,0,1,1,0,TRUE
1058014,48,,,yes,TRUE,5,1,1076,TRUE,0,B,FALSE,TRUE,81.99,911,30,0,0,8.987208931,18.9992923,346.31,88.33,28.67,0.371514563,-10.50339692,3.541923042,17,2,0,0,0,TRUE
1058029,0,,town,unknown,FALSE,0,3,54,TRUE,149.99,B,TRUE,FALSE,72.89,419,40,0,1.17,-4.878281633,29.52206446,48.51,12,2.33,0.717121212,11.93730087,0,17,4,0,0,0,TRUE
1058040,44,crafts,rural,yes,TRUE,8,1,1004,TRUE,0,B,FALSE,TRUE,39.44,343,44.99,58.5871095,0,6.62732912,15.10362765,62.41,27,5,0.868852459,-6.038204655,0,13,2.67,1,1,0,TRUE
1058054,30,,suburban,no,FALSE,5,1,892,TRUE,0,G,FALSE,TRUE,51.9,220.5,54.56,0,0,4.513098686,5.659829311,36.27,21.67,0.67,1.769843377,-7.093381163,0,11,4,0,0,0,TRUE
1058065,70,,town,yes,FALSE,3,1,581,TRUE,0,B,FALSE,TRUE,29.99,69.75,29.99,192.7927669,0,8.184186564,2.071683522,4.43,1.33,0,1.548725637,1.520868083,0,13,0,0,0,0,TRUE
1058081,52,,suburban,yes,FALSE,6,1,304,TRUE,0,F,FALSE,TRUE,48.81,490,7.42,279.7396294,0,6.973139178,6.155115281,133.61,29,20.33,2.421770394,17.7262884,0,15,0,0,0,0,TRUE
1058098,52,,,yes,FALSE,4,1,1476,FALSE,0,C,FALSE,TRUE,31.8,72.75,29.99,54.99973424,0,-0.871123624,15.66575481,1.6,2.33,0.33,5.282655246,-5.627055713,0,15,0,1,0,1,TRUE
1058123,28,,town,no,TRUE,1,1,944,TRUE,0,A,FALSE,TRUE,58.71,534.25,49.99,0,0,-5.749476867,25.90420434,63.01,48.33,6.33,0.743626374,-9.959728703,0,13,0,0,0,0,TRUE
1058151,48,,s,yes,TRUE,9,1,1536,TRUE,0,B,FALSE,TRUE,106.32,896.25,59.99,0,0.47,-9.324101062,3.774277249,119.87,29,1.67,0.700011538,20.94776435,0,11,0,0,0,0,TRUE
1058167,0,,suburban,unknown,FALSE,0,1,806,TRUE,0,C,TRUE,FALSE,53.94,283.5,59.99,327.4516098,0,0.749935878,3.277615813,0,0,0,0,18.47280988,0,11,0,0,0,0,TRUE
1058176,0,,,unknown,FALSE,0,1,430,TRUE,0,E,TRUE,FALSE,30,0,30,105.7118952,0,-1.010042497,2.509665962,0,0,0,0,-0.109198149,0,17,0,0,0,0,TRUE
1058185,0,,,no,FALSE,5,1,1692,FALSE,0,C,FALSE,TRUE,30.26,167.5,39.99,0,0,4.9563248,15.38739155,41.77,6.33,2.67,2.430416667,0.539531835,0,11,1.67,0,0,0,TRUE
1058223,40,professional,suburban,yes,TRUE,6,1,2033,TRUE,0,B,FALSE,TRUE,31.32,385.5,40,50.85991545,0,3.400742996,15.44469951,3.6,5,0,0.920700921,-15.55553075,2.42698351,11,8,0,0,0,TRUE
1058237,56,,town,unknown,FALSE,6,2,876,TRUE,149.99,D,FALSE,TRUE,56.49,100.5,59.99,0,0,-2.139271007,3.813659776,1.63,2.67,0,2.481111111,7.535764375,0,13,0.33,0,0,0,TRUE
1058250,0,,,unknown,FALSE,0,1,475,TRUE,0,B,TRUE,FALSE,24.49,336.75,10,0,0,-0.816649021,-1.980015837,81.84,5,5.33,4.164115126,-9.111426758,0,11,0.33,0,0,0,TRUE
1058280,52,,suburban,yes,FALSE,5,1,1333,TRUE,0,E,FALSE,TRUE,54.81,556.25,59.99,34.12559888,0.1,6.165703181,12.56546141,117.8,50,0,0.827714265,-18.08138161,0,15,0,0,0,0,TRUE
1058286,0,,,unknown,FALSE,4,1,1703,TRUE,0,B,FALSE,FALSE,53.24,0,59.99,321.0879394,0,0.866730588,-5.124484168,0,0,0,0,5.166694334,6.553855891,13,0,1,0,0,TRUE
1058307,44,,,yes,FALSE,7,1,1247,TRUE,0,B,FALSE,FALSE,89.5,81.75,94.99,112.2591693,0,-3.391375627,10.65075685,0,0,0,5.811989101,-5.608829249,0,11,0,0,0,0,TRUE
1058317,0,,,unknown,FALSE,0,1,842,TRUE,0,B,TRUE,FALSE,49.99,688.5,59.99,0,0,-1.309396401,9.781919837,95.6,56.67,12.67,1.11192699,10.47034369,1.732827128,13,4,0,0,0,TRUE
1058332,0,,rural,unknown,FALSE,0,2,309,TRUE,149.99,D,TRUE,FALSE,56.91,520,36.65,0,11.92,-2.932188359,9.695745353,44.33,4.33,0,0.866666667,17.07093602,0,17,2.33,0,0,0,TRUE
1058341,0,,,unknown,FALSE,0,1,1385,TRUE,0,D,TRUE,FALSE,37.16,362.75,29.99,0,0,-8.920464208,3.688447567,143.93,41.33,13.33,1.066666667,11.52638294,0,11,0.33,0,0,0,TRUE
1058358,46,,rural,yes,TRUE,3,1,887,TRUE,0,D,FALSE,FALSE,83.66,911.25,32.33,0,18.96,-5.785834741,-11.91558034,200.76,37,1,0.726495726,-2.957128357,0,13,5,0,0,2,TRUE
1058369,0,,rural,unknown,FALSE,0,1,1469,TRUE,0,E,TRUE,FALSE,30.56,84.25,40,171.9767371,0.29,8.182565406,-2.950541922,6.13,4.67,0,1.942587832,-2.759283843,0,11,0,0,0,0,TRUE
1058385,58,self-employed,suburban,yes,FALSE,9,2,1509,TRUE,149.99,C,FALSE,TRUE,5.05,0,5,113.2244465,0,-7.538219943,9.57850944,0,0,0,0,20.55589331,0,11,0,0,0,0,TRUE
1058392,0,,,unknown,FALSE,0,1,471,TRUE,0,G,TRUE,FALSE,38.16,257.75,41.68,0,0,-2.577750521,-3.107843852,91.64,9.67,1.67,0.492610837,0.694249685,0,13,0,0,0,0,TRUE
1058408,32,,,yes,FALSE,2,1,1024,TRUE,0,B,FALSE,TRUE,30,12.25,30,0,0,-8.556183309,1.006247658,0.13,0.67,0,6.462686567,7.954543514,0,13,0,0,0,0,TRUE
1058427,48,clerical,,yes,FALSE,3,2,812,TRUE,129.99,A,FALSE,TRUE,53.01,657,59.99,0,0,-3.480639522,9.779718357,34.38,7,3,1.19835443,0.515023912,0,15,0,0,0,0,TRUE
1058444,0,,suburban,unknown,FALSE,0,1,499,TRUE,0,B,TRUE,FALSE,30.96,32,24.99,0,0,6.401776633,7.928995327,0.93,6.67,0,1.705467372,-2.551780382,0,11,0.33,0,0,0,TRUE
1058451,28,,,yes,FALSE,6,2,431,TRUE,59.99,C,FALSE,TRUE,145.67,1137.75,30,0,0,-1.147808982,-0.004979978,312.62,55.33,16.33,0.778442616,3.324999745,0,15,0,0,0,0,TRUE
1058461,54,professional,suburban,yes,FALSE,3,2,1486,TRUE,149.99,B,FALSE,TRUE,22.49,234,29.99,44.53517967,0,-0.696725414,9.503354129,42.74,13.67,3.33,1.702202362,7.433763201,0,15,0,0,0,0,TRUE
1058477,60,,,no,FALSE,6,1,1160,TRUE,0,B,FALSE,TRUE,16.99,2.25,16.99,0,0,3.651613761,20.18939499,0,0.33,0,0.33,-18.42512425,0,17,0,0,0,0,TRUE
1058490,0,,,unknown,FALSE,5,1,2233,TRUE,0,A,TRUE,FALSE,11.52,412.25,10,45.27984019,0,1.683265784,14.83363924,73.79,19.67,1.33,1.487179487,-8.938136548,0,11,0,0,0,0,TRUE
1058501,30,clerical,suburban,yes,TRUE,2,4,811,TRUE,99.99,C,FALSE,TRUE,131.35,726,94.99,0,0,1.334265756,26.692761,197,55.33,69.67,2.08915493,-0.717817594,0,15,0.33,0,0,0,TRUE
1058510,32,,suburban,yes,FALSE,4,1,528,TRUE,0,B,FALSE,TRUE,63.91,495,49.99,0,0.1,4.669338406,-6.953491987,223.25,15,12,3.414859252,-13.56139622,0,13,5.33,0,0,0,TRUE
1058528,0,,,unknown,FALSE,0,2,337,TRUE,149.99,G,TRUE,FALSE,81.98,253,84.99,0,0,-6.714766371,11.68129686,115.99,11.33,0.67,1.701759446,-24.05379563,2.913141769,13,1,0,0,0,TRUE
1058546,0,,,unknown,FALSE,0,1,1017,TRUE,0,B,TRUE,FALSE,35.24,949.25,44.99,24.48778195,0,3.842284265,16.30880205,59.56,28.67,3.67,0.520639643,3.810247787,0,13,2.67,0,0,0,TRUE
1058568,0,,,unknown,FALSE,0,1,977,FALSE,0,E,TRUE,FALSE,26.77,54.25,19.99,0,0,2.871677447,5.635188824,12.44,0,0,0.333333333,1.565403218,0,17,3.33,0,0,0,TRUE
1058579,0,,,unknown,FALSE,0,1,1692,TRUE,0,B,TRUE,FALSE,53.63,297.75,59.99,0,1.16,9.442887381,5.717368394,36.33,17,0,1.723207547,10.40714585,0,13,0,0,0,0,TRUE
1058592,28,,suburban,unknown,FALSE,7,1,921,TRUE,0,B,FALSE,TRUE,130.5,910.5,44.99,94.51741162,0.9,5.141939985,13.40309091,289.83,64.67,35.33,0.65489927,-11.92295912,3.319133506,11,1,0,0,0,TRUE
1058601,54,professional,town,yes,TRUE,9,1,732,TRUE,0,D,FALSE,TRUE,50.41,392,69.99,102.7669788,0,6.628872247,14.43626475,110.62,33.67,5.33,1.482870291,-0.689520163,0,15,0,0,0,0,TRUE
1058618,0,,suburban,unknown,FALSE,0,1,345,TRUE,0,B,TRUE,FALSE,33.75,177.75,39.99,0,0,-3.474835513,0.077584955,8.59,32.67,2.67,7.296851574,27.2611867,3.12322145,13,0,0,0,0,TRUE
1058632,0,,suburban,unknown,FALSE,1,2,989,TRUE,59.99,B,FALSE,TRUE,88.83,732.5,79.99,0,9.16,0.066106157,-7.60276793,135.37,18.33,12,1.367378261,-5.833559115,0,13,2,0,0,0,TRUE
1058647,50,,,unknown,FALSE,5,1,1187,TRUE,0,C,TRUE,TRUE,60.7,253.5,29.99,298.969203,0,13.01540178,7.94636233,83.01,3.67,3,6.351666667,-2.217364163,3.375981919,13,0,0,0,1,TRUE
1058656,0,,,unknown,FALSE,1,2,528,TRUE,129.99,C,TRUE,FALSE,74.21,736.25,25.8,174.4965427,0,1.809410168,8.734840012,295.66,59.33,44,1.187496652,-13.77661841,0,15,0,0,0,0,TRUE
1058668,30,,,unknown,FALSE,6,3,1192,TRUE,99.99,B,FALSE,TRUE,46.52,488.5,10,326.6802244,0.26,4.684358106,19.87057944,154.33,19.67,7.33,3.248202331,-15.37250996,0,11,0,0,0,0,TRUE
1058677,0,,,unknown,FALSE,0,1,586,TRUE,0,E,TRUE,FALSE,76.94,548.25,19.66,173.115458,0,5.119842192,-10.32415092,145.46,82,17.67,1.036676353,3.107943033,0,15,0.67,0,0,0,TRUE
1058698,48,professional,rural,yes,TRUE,6,2,311,TRUE,29.99,B,FALSE,TRUE,62.31,511.25,49.99,87.89498376,0,-1.809376896,6.524002675,169.01,0.33,1.67,6.618794797,-2.846409112,0,17,0,0,0,0,TRUE
1058712,36,,,yes,FALSE,7,3,982,TRUE,9.99,C,FALSE,TRUE,30.03,153,39.99,20.95923532,0,0.11126125,-8.36714151,24.84,9,0,0.953181946,9.733159006,5.005357601,13,0,0,0,0,TRUE
1058731,40,,,no,FALSE,6,1,1501,FALSE,0,B,FALSE,TRUE,10.19,130.75,10,165.9188693,0,4.325032255,15.64398679,0,0,0,0,-11.49861272,0,13,0,0,0,0,TRUE
1058737,28,,,no,FALSE,6,1,1058,TRUE,0,B,TRUE,FALSE,93.84,579.25,59.99,0,0,2.683393493,1.628053047,150.27,66.33,28.33,0.971153846,13.53090136,0,13,0,0,0,0,TRUE
1058750,40,,,no,TRUE,6,2,1052,TRUE,29.99,D,FALSE,TRUE,72.13,781.25,59.99,101.450936,0,4.1640697,11.17039674,371.8,34.33,15,1.01947021,-10.77047331,0,13,2,0,0,0,TRUE
1058771,0,,suburban,unknown,FALSE,0,1,559,TRUE,0,B,TRUE,FALSE,43.67,614.5,33.46,0,4.01,9.051506561,1.389907297,170.61,56.67,28,0.628810811,6.060183602,4.175280647,13,0.33,0,0,0,TRUE
1058801,60,,suburban,yes,FALSE,7,3,1137,TRUE,59.99,B,FALSE,TRUE,30.6,106,30,0,0,4.897866474,-0.899376658,7.8,7.67,0.33,2.084832905,10.9366772,0,15,0,0,0,0,TRUE
1058815,36,,suburban,yes,TRUE,7,1,846,TRUE,0,B,FALSE,TRUE,33.83,245.5,30,276.9749394,0,2.218152547,5.981618884,63.9,10,12.67,2.648947368,3.588433629,0,11,1,0,0,0,TRUE
1058832,36,,town,unknown,FALSE,5,1,1406,TRUE,0,A,TRUE,TRUE,51.57,1892.75,59.99,165.6631001,0,0.898332486,-2.47609072,428.03,49.67,29.33,0.744639877,-9.143243469,0,13,17,0,0,0,TRUE
1058843,30,,unknown,yes,FALSE,6,1,588,TRUE,0,A,FALSE,TRUE,48.37,52,49.99,0,0,1.095163148,11.31464948,17.89,2.67,7,12.44635193,-1.666237209,0,13,0,0,0,0,TRUE
1058863,0,,town,unknown,FALSE,0,1,54,TRUE,0,B,TRUE,FALSE,50,127.25,50,0,0,11.71600009,7.926069092,21.8,25.33,2.67,0.875,-1.132577798,0,15,0,0,0,0,TRUE
1058919,24,,,no,FALSE,0,1,1087,TRUE,0,B,TRUE,FALSE,91.48,1404.5,84.99,235.2675008,0,8.699570027,-9.255462122,250.84,63.67,9,1.972281745,17.51205958,8.525784678,17,0,0,0,0,TRUE
1058937,0,,town,unknown,FALSE,0,1,325,TRUE,0,C,TRUE,FALSE,73.71,914,69.99,0,0,-5.164824813,-19.81966822,194.16,54,26.67,0.828025478,-1.042729445,0,11,2,0,0,0,TRUE
1058944,44,,town,yes,FALSE,7,1,819,TRUE,0,E,FALSE,TRUE,80.85,676.5,49.99,240.1937239,9.7,1.598332657,14.83888304,47.76,22.33,0.33,3.46800763,1.79593235,0,17,3,0,0,0,TRUE
1058954,42,,suburban,yes,TRUE,6,2,54,TRUE,59.99,D,FALSE,t,39.82,435.25,30,0,0,-1.529821006,-12.86112184,248.32,9.33,6.67,0.543448123,-1.275430502,3.387676365,13,0,0,0,0,TRUE
1058981,0,,,unknown,FALSE,0,1,628,TRUE,0,B,TRUE,FALSE,60.11,221.5,27.29,0,0,8.503704611,15.45184818,68.58,17.33,6,1.244444444,2.65576109,0,11,8.67,1,1,0,TRUE
1058992,20,,,no,FALSE,5,1,1370,TRUE,0,B,TRUE,TRUE,39.99,159.25,49.75,128.7901355,4.52,2.113637851,-9.170870775,14.92,8.67,1,0.6762357,-13.22301334,0,11,0.67,0,0,0,TRUE
1059009,34,clerical,,no,TRUE,1,1,1609,TRUE,0,C,FALSE,TRUE,26.45,0,36.45,0,0,-8.602961042,18.76418388,0,0,0,0,9.431251724,0,13,0,0,0,0,TRUE
1059043,64,clerical,suburban,yes,FALSE,4,1,680,TRUE,0,C,FALSE,TRUE,50.17,533,45,0,0,4.457174499,7.950058266,214.79,18.33,0,0.213551323,5.292645371,0,11,0,0,0,0,TRUE
1059063,52,professional,,yes,TRUE,8,1,1526,TRUE,0,D,FALSE,TRUE,50.49,1073.25,59.99,50.28499291,0,4.093222939,24.53851229,186.44,47,17.67,0.898395722,0.119509004,0,13,11,0,0,0,TRUE
1059076,40,,,no,FALSE,1,1,1048,TRUE,0,D,FALSE,TRUE,58.71,615.25,59.82,200.520578,0,-6.053205314,10.48390449,93.01,100.33,2.33,1.691714566,-9.145751702,0,15,0,0,0,0,TRUE
1059103,26,,,unknown,FALSE,4,1,1653,TRUE,0,F,TRUE,FALSE,10.09,2.75,10,0,0,-6.561261897,4.761601242,0,0.67,0,2,-0.028794602,0,11,0,0,0,0,TRUE
1059118,36,crafts,town,yes,FALSE,9,2,792,TRUE,59.99,B,FALSE,FALSE,61.27,488.5,69.99,0,0.29,3.630904207,25.48282457,35.18,20.33,0,2.503251521,5.543627284,5.556707644,17,2.67,0,0,0,TRUE
1059149,44,,,unknown,TRUE,3,1,136,TRUE,0,B,FALSE,TRUE,40.46,1413.75,44.99,104.7466659,0,-3.017337176,10.3326328,147.1,11.67,8,0.496990928,2.800112264,0,15,12,0,0,0,TRUE
1059180,46,,suburban,no,TRUE,6,2,1252,FALSE,29.99,E,FALSE,TRUE,38.24,0,44.99,0,0,-3.112440815,19.64636205,0,0,0,0,-1.294616789,0,15,0,0,0,0,TRUE
