day,datetime,participant1,participant2
3,2010-12-09 22:17:27.552,1518,1590
3,2010-12-09 22:17:27.552,1098,1115
3,2010-12-09 22:17:27.552,1513,1590
3,2010-12-09 22:17:27.552,1098,1207
3,2010-12-09 22:17:58.464,1098,1207
3,2010-12-09 22:17:58.464,1295,1365
3,2010-12-09 22:17:58.464,1518,1590
3,2010-12-09 22:17:58.464,1513,1590
3,2010-12-09 22:17:58.464,1115,1207
3,2010-12-09 22:17:58.464,1207,1210
3,2010-12-09 22:17:58.464,1513,1518
3,2010-12-09 22:18:29.376,1207,1210
3,2010-12-09 22:18:29.376,1098,1210
3,2010-12-09 22:18:29.376,1245,1352
3,2010-12-09 22:18:29.376,1115,1207
3,2010-12-09 22:18:29.376,1513,1518
3,2010-12-09 22:18:29.376,1518,1590
3,2010-12-09 22:18:29.376,1513,1590
3,2010-12-09 22:18:29.376,1295,1365
3,2010-12-09 22:18:29.376,1098,1207
3,2010-12-09 22:19:00.288,1295,1365
3,2010-12-09 22:19:00.288,1098,1207
3,2010-12-09 22:19:00.288,1245,1391
3,2010-12-09 22:19:00.288,1513,1590
3,2010-12-09 22:19:00.288,1115,1207
3,2010-12-09 22:19:00.288,1513,1518
3,2010-12-09 22:19:00.288,1518,1590
3,2010-12-09 22:19:00.288,1245,1352
3,2010-12-09 22:19:00.288,1207,1210
3,2010-12-09 22:19:31.200,1245,1391
3,2010-12-09 22:19:31.200,1513,1590
3,2010-12-09 22:19:31.200,1518,1590
3,2010-12-09 22:19:31.200,1513,1518
3,2010-12-09 22:19:31.200,1098,1207
3,2010-12-09 22:19:31.200,1245,1352
3,2010-12-09 22:19:31.200,1098,1210
3,2010-12-09 22:19:31.200,1207,1210
3,2010-12-09 22:19:31.200,1210,1658
3,2010-12-09 22:19:31.200,1115,1207
3,2010-12-09 22:20:02.112,1295,1365
3,2010-12-09 22:20:02.112,1513,1590
3,2010-12-09 22:20:02.112,1518,1590
3,2010-12-09 22:20:02.112,1513,1518
3,2010-12-09 22:20:02.112,1115,1207
3,2010-12-09 22:20:02.112,1207,1210
3,2010-12-09 22:20:02.112,1207,1658
3,2010-12-09 22:20:02.112,1210,1658
3,2010-12-09 22:20:02.112,1098,1210
3,2010-12-09 22:20:33.024,1513,1590
3,2010-12-09 22:20:33.024,1245,1391
3,2010-12-09 22:20:33.024,1295,1365
3,2010-12-09 22:20:33.024,1098,1207
3,2010-12-09 22:20:33.024,1518,1590
3,2010-12-09 22:20:33.024,1207,1210
3,2010-12-09 22:20:33.024,1115,1207
3,2010-12-09 22:20:33.024,1210,1658
3,2010-12-09 22:20:33.024,1513,1518
3,2010-12-09 22:20:33.024,1207,1658
3,2010-12-09 22:21:03.936,1098,1207
3,2010-12-09 22:21:03.936,1295,1365
3,2010-12-09 22:21:03.936,1513,1590
3,2010-12-09 22:21:03.936,1518,1590
3,2010-12-09 22:21:03.936,1513,1518
3,2010-12-09 22:21:03.936,1245,1391
3,2010-12-09 22:21:03.936,1115,1207
3,2010-12-09 22:21:03.936,1207,1210
3,2010-12-09 22:21:03.936,1207,1658
3,2010-12-09 22:21:03.936,1210,1658
3,2010-12-09 22:21:03.936,1115,1658
3,2010-12-09 22:21:34.848,1098,1207
3,2010-12-09 22:21:34.848,1245,1391
3,2010-12-09 22:21:34.848,1513,1590
3,2010-12-09 22:21:34.848,1518,1590
3,2010-12-09 22:21:34.848,1115,1207
3,2010-12-09 22:21:34.848,1207,1210
3,2010-12-09 22:21:34.848,1207,1658
3,2010-12-09 22:21:34.848,1210,1658
3,2010-12-09 22:21:34.848,1513,1518
3,2010-12-09 22:22:05.760,1518,1590
3,2010-12-09 22:22:05.760,1098,1115
3,2010-12-09 22:22:05.760,1513,1590
3,2010-12-09 22:22:05.760,1115,1207
3,2010-12-09 22:22:05.760,1207,1210
3,2010-12-09 22:22:05.760,1207,1658
3,2010-12-09 22:22:05.760,1513,1518
3,2010-12-09 22:22:36.672,1207,1658
3,2010-12-09 22:22:36.672,1207,1210
3,2010-12-09 22:22:36.672,1115,1207
3,2010-12-09 22:22:36.672,1115,1658
3,2010-12-09 22:22:36.672,1513,1518
3,2010-12-09 22:22:36.672,1181,1658
3,2010-12-09 22:22:36.672,1518,1590
3,2010-12-09 22:22:36.672,1098,1115
3,2010-12-09 22:22:36.672,1513,1590
3,2010-12-09 22:23:07.584,1513,1590
3,2010-12-09 22:23:07.584,1518,1590
3,2010-12-09 22:23:07.584,1207,1210
3,2010-12-09 22:23:07.584,1115,1207
3,2010-12-09 22:23:07.584,1513,1518
3,2010-12-09 22:23:38.496,1115,1210
3,2010-12-09 22:23:38.496,1513,1518
3,2010-12-09 22:23:38.496,1518,1590
3,2010-12-09 22:23:38.496,1295,1393
3,2010-12-09 22:23:38.496,1513,1590
3,2010-12-09 22:24:09.408,1513,1590
3,2010-12-09 22:24:09.408,1098,1207
3,2010-12-09 22:24:09.408,1115,1181
3,2010-12-09 22:24:09.408,1518,1590
3,2010-12-09 22:24:09.408,1295,1393
3,2010-12-09 22:24:09.408,1513,1518
3,2010-12-09 22:24:09.408,1181,1207
3,2010-12-09 22:24:09.408,1115,1207
3,2010-12-09 22:24:09.408,1207,1210
3,2010-12-09 22:24:09.408,1115,1210
3,2010-12-09 22:24:40.320,1098,1207
3,2010-12-09 22:24:40.320,1295,1365
3,2010-12-09 22:24:40.320,1513,1590
3,2010-12-09 22:24:40.320,1295,1393
3,2010-12-09 22:24:40.320,1098,1115
3,2010-12-09 22:24:40.320,1181,1207
3,2010-12-09 22:24:40.320,1513,1518
3,2010-12-09 22:24:40.320,1098,1518
3,2010-12-09 22:24:40.320,1115,1210
3,2010-12-09 22:24:40.320,1518,1590
3,2010-12-09 22:25:11.232,1518,1590
3,2010-12-09 22:25:11.232,1245,1658
3,2010-12-09 22:25:11.232,1295,1365
3,2010-12-09 22:25:11.232,1513,1590
3,2010-12-09 22:25:11.232,1295,1393
3,2010-12-09 22:25:11.232,1181,1207
3,2010-12-09 22:25:11.232,1115,1210
3,2010-12-09 22:25:11.232,1115,1207
3,2010-12-09 22:25:11.232,1098,1513
3,2010-12-09 22:25:11.232,1098,1518
3,2010-12-09 22:25:11.232,1098,1590
3,2010-12-09 22:25:11.232,1513,1518
3,2010-12-09 22:25:42.144,1181,1207
3,2010-12-09 22:25:42.144,1295,1393
3,2010-12-09 22:25:42.144,1518,1590
3,2010-12-09 22:25:42.144,1513,1518
3,2010-12-09 22:25:42.144,1098,1518
3,2010-12-09 22:25:42.144,1098,1590
3,2010-12-09 22:25:42.144,1207,1210
3,2010-12-09 22:25:42.144,1518,1658
3,2010-12-09 22:25:42.144,1115,1210
3,2010-12-09 22:26:13.056,1115,1181
3,2010-12-09 22:26:13.056,1295,1393
3,2010-12-09 22:26:13.056,1181,1207
3,2010-12-09 22:26:13.056,1513,1518
3,2010-12-09 22:26:13.056,1115,1658
3,2010-12-09 22:26:13.056,1210,1518
3,2010-12-09 22:26:13.056,1098,1518
3,2010-12-09 22:26:13.056,1098,1590
3,2010-12-09 22:26:13.056,1207,1210
3,2010-12-09 22:26:13.056,1181,1210
3,2010-12-09 22:26:13.056,1115,1210
3,2010-12-09 22:26:13.056,1115,1207
3,2010-12-09 22:26:43.968,1115,1181
3,2010-12-09 22:26:43.968,1295,1393
3,2010-12-09 22:26:43.968,1518,1590
3,2010-12-09 22:26:43.968,1181,1207
3,2010-12-09 22:26:43.968,1513,1518
3,2010-12-09 22:26:43.968,1207,1518
3,2010-12-09 22:26:43.968,1115,1207
3,2010-12-09 22:26:43.968,1098,1518
3,2010-12-09 22:26:43.968,1098,1590
3,2010-12-09 22:26:43.968,1207,1658
3,2010-12-09 22:26:43.968,1115,1210
3,2010-12-09 22:26:43.968,1115,1518
3,2010-12-09 22:27:14.880,1518,1590
3,2010-12-09 22:27:14.880,1115,1181
3,2010-12-09 22:27:14.880,1295,1393
3,2010-12-09 22:27:14.880,1513,1518
3,2010-12-09 22:27:14.880,1098,1590
3,2010-12-09 22:27:14.880,1098,1518
3,2010-12-09 22:27:14.880,1115,1518
3,2010-12-09 22:27:14.880,1115,1210
3,2010-12-09 22:27:45.792,1518,1590
3,2010-12-09 22:27:45.792,1513,1518
3,2010-12-09 22:27:45.792,1115,1207
3,2010-12-09 22:27:45.792,1098,1518
3,2010-12-09 22:27:45.792,1098,1513
3,2010-12-09 22:27:45.792,1207,1295
3,2010-12-09 22:27:45.792,1207,1210
3,2010-12-09 22:27:45.792,1115,1210
3,2010-12-09 22:27:45.792,1098,1590
3,2010-12-09 22:28:16.704,1513,1518
3,2010-12-09 22:28:16.704,1181,1327
3,2010-12-09 22:28:16.704,1295,1393
3,2010-12-09 22:28:16.704,1518,1590
3,2010-12-09 22:28:16.704,1115,1207
3,2010-12-09 22:28:16.704,1207,1295
3,2010-12-09 22:28:16.704,1098,1590
3,2010-12-09 22:28:16.704,1115,1295
3,2010-12-09 22:28:16.704,1207,1210
3,2010-12-09 22:28:16.704,1115,1210
3,2010-12-09 22:28:16.704,1098,1513
3,2010-12-09 22:28:47.616,1115,1210
3,2010-12-09 22:28:47.616,1207,1210
3,2010-12-09 22:28:47.616,1098,1590
3,2010-12-09 22:28:47.616,1098,1513
3,2010-12-09 22:28:47.616,1115,1207
3,2010-12-09 22:29:18.528,1115,1207
3,2010-12-09 22:29:18.528,1295,1393
3,2010-12-09 22:29:18.528,1098,1513
3,2010-12-09 22:29:18.528,1115,1210
3,2010-12-09 22:29:18.528,1207,1210
3,2010-12-09 22:29:18.528,1098,1590
3,2010-12-09 22:29:49.440,1115,1210
3,2010-12-09 22:29:49.440,1210,1295
3,2010-12-09 22:29:49.440,1115,1295
3,2010-12-09 22:29:49.440,1207,1295
3,2010-12-09 22:29:49.440,1098,1590
3,2010-12-09 22:29:49.440,1098,1513
3,2010-12-09 22:29:49.440,1115,1207
3,2010-12-09 22:29:49.440,1295,1393
3,2010-12-09 22:29:49.440,1513,1590
3,2010-12-09 22:30:20.352,1513,1590
3,2010-12-09 22:30:20.352,1518,1590
3,2010-12-09 22:30:20.352,1513,1518
3,2010-12-09 22:30:20.352,1115,1207
3,2010-12-09 22:30:20.352,1098,1513
3,2010-12-09 22:30:20.352,1207,1210
3,2010-12-09 22:30:20.352,1098,1590
3,2010-12-09 22:30:20.352,1207,1295
3,2010-12-09 22:30:20.352,1210,1295
3,2010-12-09 22:30:20.352,1098,1518
3,2010-12-09 22:30:51.264,1181,1207
3,2010-12-09 22:30:51.264,1181,1327
3,2010-12-09 22:30:51.264,1295,1702
3,2010-12-09 22:30:51.264,1513,1590
3,2010-12-09 22:30:51.264,1098,1513
3,2010-12-09 22:30:51.264,1207,1245
3,2010-12-09 22:30:51.264,1207,1295
3,2010-12-09 22:30:51.264,1115,1210
3,2010-12-09 22:30:51.264,1098,1590
3,2010-12-09 22:30:51.264,1207,1210
3,2010-12-09 22:31:22.176,1207,1327
3,2010-12-09 22:31:22.176,1115,1210
3,2010-12-09 22:31:22.176,1181,1245
3,2010-12-09 22:31:22.176,1098,1590
3,2010-12-09 22:31:22.176,1098,1518
3,2010-12-09 22:31:22.176,1098,1513
3,2010-12-09 22:31:22.176,1513,1518
3,2010-12-09 22:31:22.176,1518,1590
3,2010-12-09 22:31:22.176,1513,1590
3,2010-12-09 22:31:53.088,1513,1590
3,2010-12-09 22:31:53.088,1518,1590
3,2010-12-09 22:31:53.088,1513,1518
3,2010-12-09 22:31:53.088,1098,1513
3,2010-12-09 22:31:53.088,1181,1245
3,2010-12-09 22:31:53.088,1098,1590
3,2010-12-09 22:31:53.088,1115,1210
3,2010-12-09 22:31:53.088,1207,1327
3,2010-12-09 22:31:53.088,1098,1518
3,2010-12-09 22:31:53.088,1295,1702
3,2010-12-09 22:32:24.000,1513,1590
3,2010-12-09 22:32:24.000,1518,1590
3,2010-12-09 22:32:24.000,1295,1702
3,2010-12-09 22:32:24.000,1098,1513
3,2010-12-09 22:32:24.000,1513,1518
3,2010-12-09 22:32:24.000,1098,1590
3,2010-12-09 22:32:24.000,1181,1245
3,2010-12-09 22:32:24.000,1115,1210
3,2010-12-09 22:32:24.000,1098,1518
3,2010-12-09 22:32:54.912,1295,1702
3,2010-12-09 22:32:54.912,1207,1327
3,2010-12-09 22:32:54.912,1513,1590
3,2010-12-09 22:32:54.912,1518,1590
3,2010-12-09 22:32:54.912,1513,1518
3,2010-12-09 22:32:54.912,1098,1513
3,2010-12-09 22:32:54.912,1098,1518
3,2010-12-09 22:32:54.912,1098,1590
3,2010-12-09 22:32:54.912,1210,1365
3,2010-12-09 22:32:54.912,1181,1245
3,2010-12-09 22:33:25.824,1295,1702
3,2010-12-09 22:33:25.824,1513,1590
3,2010-12-09 22:33:25.824,1513,1518
3,2010-12-09 22:33:25.824,1181,1245
3,2010-12-09 22:33:25.824,1098,1518
3,2010-12-09 22:33:25.824,1098,1590
3,2010-12-09 22:33:25.824,1098,1513
3,2010-12-09 22:33:56.736,1513,1590
3,2010-12-09 22:33:56.736,1115,1320
3,2010-12-09 22:33:56.736,1181,1245
3,2010-12-09 22:33:56.736,1098,1518
3,2010-12-09 22:33:56.736,1518,1590
3,2010-12-09 22:33:56.736,1210,1518
3,2010-12-09 22:34:27.648,1098,1513
3,2010-12-09 22:34:27.648,1518,1590
3,2010-12-09 22:34:27.648,1513,1590
3,2010-12-09 22:34:27.648,1098,1518
3,2010-12-09 22:34:27.648,1115,1320
3,2010-12-09 22:34:27.648,1098,1590
3,2010-12-09 22:34:58.560,1518,1658
3,2010-12-09 22:34:58.560,1115,1320
3,2010-12-09 22:34:58.560,1098,1518
3,2010-12-09 22:34:58.560,1098,1513
3,2010-12-09 22:34:58.560,1518,1590
3,2010-12-09 22:34:58.560,1513,1590
3,2010-12-09 22:35:29.472,1245,1395
3,2010-12-09 22:35:29.472,1513,1590
3,2010-12-09 22:35:29.472,1513,1518
3,2010-12-09 22:35:29.472,1518,1590
3,2010-12-09 22:35:29.472,1098,1590
3,2010-12-09 22:35:29.472,1518,1658
3,2010-12-09 22:35:29.472,1098,1518
3,2010-12-09 22:36:00.384,1115,1320
3,2010-12-09 22:36:00.384,1098,1590
3,2010-12-09 22:36:00.384,1098,1518
3,2010-12-09 22:36:00.384,1513,1518
3,2010-12-09 22:36:00.384,1518,1590
3,2010-12-09 22:36:00.384,1513,1590
3,2010-12-09 22:36:00.384,1245,1395
3,2010-12-09 22:36:31.296,1098,1513
3,2010-12-09 22:36:31.296,1513,1590
3,2010-12-09 22:36:31.296,1098,1518
3,2010-12-09 22:36:31.296,1518,1590
3,2010-12-09 22:36:31.296,1207,1210
3,2010-12-09 22:36:31.296,1115,1320
3,2010-12-09 22:36:31.296,1098,1590
3,2010-12-09 22:37:02.208,1115,1210
3,2010-12-09 22:37:02.208,1207,1210
3,2010-12-09 22:37:02.208,1098,1518
3,2010-12-09 22:37:02.208,1115,1207
3,2010-12-09 22:37:02.208,1518,1590
3,2010-12-09 22:37:02.208,1513,1590
3,2010-12-09 22:37:33.120,1207,1210
3,2010-12-09 22:37:33.120,1098,1518
3,2010-12-09 22:37:33.120,1518,1590
3,2010-12-09 22:37:33.120,1513,1590
3,2010-12-09 22:38:04.032,1513,1590
3,2010-12-09 22:38:04.032,1098,1518
3,2010-12-09 22:38:04.032,1207,1210
3,2010-12-09 22:38:34.944,1115,1320
3,2010-12-09 22:38:34.944,1207,1210
3,2010-12-09 22:38:34.944,1513,1590
3,2010-12-09 22:39:05.856,1115,1320
3,2010-12-09 22:39:05.856,1098,1518
3,2010-12-09 22:39:05.856,1207,1518
3,2010-12-09 22:39:05.856,1207,1363
3,2010-12-09 22:39:05.856,1513,1590
3,2010-12-09 22:39:05.856,1245,1395
3,2010-12-09 22:39:36.768,1513,1590
3,2010-12-09 22:39:36.768,1115,1320
3,2010-12-09 22:39:36.768,1098,1518
3,2010-12-09 22:39:36.768,1207,1363
3,2010-12-09 22:39:36.768,1245,1395
3,2010-12-09 22:40:07.680,1513,1590
3,2010-12-09 22:40:07.680,1207,1363
3,2010-12-09 22:40:07.680,1115,1320
3,2010-12-09 22:40:07.680,1098,1518
3,2010-12-09 22:40:38.592,1115,1320
3,2010-12-09 22:40:38.592,1098,1518
3,2010-12-09 22:40:38.592,1207,1363
3,2010-12-09 22:40:38.592,1513,1590
3,2010-12-09 22:41:09.504,1210,1365
3,2010-12-09 22:41:09.504,1098,1518
3,2010-12-09 22:41:09.504,1207,1363
3,2010-12-09 22:41:09.504,1513,1590
3,2010-12-09 22:41:40.416,1115,1320
3,2010-12-09 22:41:40.416,1210,1365
3,2010-12-09 22:41:40.416,1098,1518
3,2010-12-09 22:41:40.416,1365,1393
3,2010-12-09 22:41:40.416,1513,1590
3,2010-12-09 22:42:11.328,1513,1590
3,2010-12-09 22:42:11.328,1207,1363
3,2010-12-09 22:42:11.328,1157,1518
3,2010-12-09 22:42:42.240,1098,1518
3,2010-12-09 22:42:42.240,1207,1363
3,2010-12-09 22:42:42.240,1513,1590
3,2010-12-09 22:42:42.240,1245,1395
3,2010-12-09 22:43:13.152,1115,1320
3,2010-12-09 22:43:13.152,1157,1383
3,2010-12-09 22:43:13.152,1098,1518
3,2010-12-09 22:43:13.152,1207,1363
3,2010-12-09 22:43:13.152,1513,1590
3,2010-12-09 22:43:13.152,1157,1295
3,2010-12-09 22:43:13.152,1245,1395
3,2010-12-09 22:43:44.064,1245,1395
3,2010-12-09 22:43:44.064,1157,1295
3,2010-12-09 22:43:44.064,1513,1590
3,2010-12-09 22:43:44.064,1157,1383
3,2010-12-09 22:43:44.064,1513,1518
3,2010-12-09 22:43:44.064,1518,1590
3,2010-12-09 22:44:14.976,1115,1320
3,2010-12-09 22:44:14.976,1157,1383
3,2010-12-09 22:44:14.976,1513,1518
3,2010-12-09 22:44:14.976,1518,1590
3,2010-12-09 22:44:14.976,1513,1590
3,2010-12-09 22:44:14.976,1157,1295
3,2010-12-09 22:44:45.888,1513,1590
3,2010-12-09 22:44:45.888,1518,1590
3,2010-12-09 22:44:45.888,1513,1518
3,2010-12-09 22:44:45.888,1207,1363
3,2010-12-09 22:44:45.888,1181,1245
3,2010-12-09 22:44:45.888,1115,1320
3,2010-12-09 22:44:45.888,1157,1383
3,2010-12-09 22:45:16.800,1115,1320
3,2010-12-09 22:45:16.800,1181,1245
3,2010-12-09 22:45:16.800,1210,1365
3,2010-12-09 22:45:16.800,1157,1383
3,2010-12-09 22:45:16.800,1513,1518
3,2010-12-09 22:45:16.800,1207,1363
3,2010-12-09 22:45:16.800,1518,1590
3,2010-12-09 22:45:16.800,1513,1590
3,2010-12-09 22:45:47.712,1157,1295
3,2010-12-09 22:45:47.712,1245,1395
3,2010-12-09 22:45:47.712,1518,1590
3,2010-12-09 22:45:47.712,1513,1590
3,2010-12-09 22:45:47.712,1157,1383
3,2010-12-09 22:45:47.712,1210,1365
3,2010-12-09 22:45:47.712,1513,1518
3,2010-12-09 22:46:18.624,1157,1295
3,2010-12-09 22:46:18.624,1115,1320
3,2010-12-09 22:46:18.624,1207,1374
3,2010-12-09 22:46:18.624,1210,1365
3,2010-12-09 22:46:18.624,1157,1383
3,2010-12-09 22:46:18.624,1513,1518
3,2010-12-09 22:46:18.624,1207,1363
3,2010-12-09 22:46:18.624,1518,1590
3,2010-12-09 22:46:18.624,1513,1590
3,2010-12-09 22:46:18.624,1245,1395
3,2010-12-09 22:46:49.536,1157,1295
3,2010-12-09 22:46:49.536,1513,1590
3,2010-12-09 22:46:49.536,1518,1590
3,2010-12-09 22:46:49.536,1210,1365
3,2010-12-09 22:46:49.536,1207,1374
3,2010-12-09 22:46:49.536,1115,1320
3,2010-12-09 22:46:49.536,1513,1518
3,2010-12-09 22:47:20.448,1207,1363
3,2010-12-09 22:47:20.448,1157,1295
3,2010-12-09 22:47:20.448,1518,1590
3,2010-12-09 22:47:20.448,1513,1518
3,2010-12-09 22:47:20.448,1513,1590
3,2010-12-09 22:47:20.448,1157,1383
3,2010-12-09 22:47:20.448,1210,1365
3,2010-12-09 22:47:20.448,1518,1658
3,2010-12-09 22:47:20.448,1181,1395
3,2010-12-09 22:47:51.360,1157,1295
3,2010-12-09 22:47:51.360,1513,1590
3,2010-12-09 22:47:51.360,1518,1590
3,2010-12-09 22:47:51.360,1115,1320
3,2010-12-09 22:47:51.360,1157,1383
3,2010-12-09 22:47:51.360,1513,1518
3,2010-12-09 22:48:22.272,1181,1245
3,2010-12-09 22:48:22.272,1157,1383
3,2010-12-09 22:48:22.272,1513,1518
3,2010-12-09 22:48:22.272,1518,1590
3,2010-12-09 22:48:22.272,1513,1590
3,2010-12-09 22:48:22.272,1157,1295
3,2010-12-09 22:48:53.184,1518,1590
3,2010-12-09 22:48:53.184,1513,1590
3,2010-12-09 22:48:53.184,1181,1395
3,2010-12-09 22:48:53.184,1513,1518
3,2010-12-09 22:49:24.096,1115,1320
3,2010-12-09 22:49:24.096,1513,1518
3,2010-12-09 22:49:24.096,1518,1590
3,2010-12-09 22:49:24.096,1513,1590
3,2010-12-09 22:49:24.096,1245,1395
3,2010-12-09 22:49:55.008,1513,1590
3,2010-12-09 22:49:55.008,1115,1320
3,2010-12-09 22:49:55.008,1513,1518
3,2010-12-09 22:49:55.008,1207,1363
3,2010-12-09 22:49:55.008,1518,1590
3,2010-12-09 22:50:25.920,1513,1518
3,2010-12-09 22:50:25.920,1513,1590
3,2010-12-09 22:50:25.920,1115,1320
3,2010-12-09 22:50:25.920,1518,1590
3,2010-12-09 22:50:56.832,1518,1590
3,2010-12-09 22:50:56.832,1181,1395
3,2010-12-09 22:50:56.832,1245,1295
3,2010-12-09 22:50:56.832,1210,1365
3,2010-12-09 22:51:27.744,1115,1320
3,2010-12-09 22:51:27.744,1245,1295
3,2010-12-09 22:51:27.744,1181,1395
3,2010-12-09 22:51:27.744,1518,1590
3,2010-12-09 22:51:58.656,1245,1295
3,2010-12-09 22:51:58.656,1518,1590
3,2010-12-09 22:52:29.568,1245,1295
3,2010-12-09 22:52:29.568,1181,1395
3,2010-12-09 22:52:29.568,1518,1590
3,2010-12-09 22:52:29.568,1393,1513
3,2010-12-09 22:53:00.480,1518,1590
3,2010-12-09 22:53:00.480,1181,1295
3,2010-12-09 22:53:00.480,1144,1157
3,2010-12-09 22:53:00.480,1245,1295
3,2010-12-09 22:53:00.480,1181,1245
3,2010-12-09 22:53:00.480,1115,1320
3,2010-12-09 22:53:31.392,1144,1157
3,2010-12-09 22:53:31.392,1181,1295
3,2010-12-09 22:53:31.392,1518,1590
3,2010-12-09 22:53:31.392,1245,1295
3,2010-12-09 22:53:31.392,1115,1320
3,2010-12-09 22:53:31.392,1181,1245
3,2010-12-09 22:54:02.304,1295,1658
3,2010-12-09 22:54:02.304,1513,1518
3,2010-12-09 22:54:02.304,1518,1590
3,2010-12-09 22:54:02.304,1513,1590
3,2010-12-09 22:54:33.216,1144,1295
3,2010-12-09 22:54:33.216,1245,1395
3,2010-12-09 22:54:33.216,1513,1590
3,2010-12-09 22:54:33.216,1518,1590
3,2010-12-09 22:54:33.216,1098,1658
3,2010-12-09 22:54:33.216,1295,1658
3,2010-12-09 22:54:33.216,1513,1518
3,2010-12-09 22:54:33.216,1210,1365
3,2010-12-09 22:54:33.216,1098,1144
3,2010-12-09 22:55:04.128,1098,1658
3,2010-12-09 22:55:04.128,1144,1157
3,2010-12-09 22:55:04.128,1115,1144
3,2010-12-09 22:55:04.128,1181,1395
3,2010-12-09 22:55:04.128,1513,1518
3,2010-12-09 22:55:04.128,1518,1590
3,2010-12-09 22:55:04.128,1513,1590
3,2010-12-09 22:55:35.040,1513,1518
3,2010-12-09 22:55:35.040,1245,1395
3,2010-12-09 22:55:35.040,1513,1590
3,2010-12-09 22:55:35.040,1181,1245
3,2010-12-09 22:55:35.040,1115,1518
3,2010-12-09 22:55:35.040,1518,1590
3,2010-12-09 22:56:05.952,1181,1245
3,2010-12-09 22:56:05.952,1513,1518
3,2010-12-09 22:56:05.952,1518,1590
3,2010-12-09 22:56:05.952,1513,1590
3,2010-12-09 22:56:05.952,1245,1395
3,2010-12-09 22:56:36.864,1513,1590
3,2010-12-09 22:56:36.864,1518,1590
3,2010-12-09 22:56:36.864,1513,1518
3,2010-12-09 22:56:36.864,1181,1245
3,2010-12-09 22:57:07.776,1181,1245
3,2010-12-09 22:57:07.776,1513,1518
3,2010-12-09 22:57:07.776,1518,1590
3,2010-12-09 22:57:07.776,1513,1590
3,2010-12-09 22:57:38.688,1181,1245
3,2010-12-09 22:57:38.688,1098,1590
3,2010-12-09 22:57:38.688,1513,1518
3,2010-12-09 22:57:38.688,1518,1590
3,2010-12-09 22:57:38.688,1513,1590
3,2010-12-09 22:58:09.600,1513,1590
3,2010-12-09 22:58:09.600,1518,1590
3,2010-12-09 22:58:09.600,1157,1181
3,2010-12-09 22:58:09.600,1181,1245
3,2010-12-09 22:58:09.600,1513,1518
3,2010-12-09 22:58:40.512,1181,1245
3,2010-12-09 22:58:40.512,1513,1518
3,2010-12-09 22:58:40.512,1518,1590
3,2010-12-09 22:58:40.512,1144,1295
3,2010-12-09 22:58:40.512,1513,1590
3,2010-12-09 22:59:11.424,1513,1518
3,2010-12-09 22:59:11.424,1518,1590
3,2010-12-09 22:59:11.424,1181,1395
3,2010-12-09 22:59:11.424,1513,1590
3,2010-12-09 22:59:11.424,1207,1295
3,2010-12-09 22:59:11.424,1115,1320
3,2010-12-09 22:59:11.424,1157,1245
3,2010-12-09 22:59:42.336,1513,1590
3,2010-12-09 22:59:42.336,1518,1590
3,2010-12-09 22:59:42.336,1245,1518
3,2010-12-09 22:59:42.336,1144,1157
3,2010-12-09 22:59:42.336,1181,1395
3,2010-12-09 22:59:42.336,1513,1518
3,2010-12-09 23:00:13.248,1115,1320
3,2010-12-09 23:00:13.248,1144,1157
3,2010-12-09 23:00:13.248,1513,1518
3,2010-12-09 23:00:13.248,1518,1590
3,2010-12-09 23:00:13.248,1513,1590
3,2010-12-09 23:00:44.160,1513,1590
3,2010-12-09 23:00:44.160,1513,1518
3,2010-12-09 23:00:44.160,1518,1590
3,2010-12-09 23:00:44.160,1115,1320
3,2010-12-09 23:00:44.160,1144,1157
3,2010-12-09 23:01:15.072,1513,1590
3,2010-12-09 23:01:15.072,1115,1320
3,2010-12-09 23:01:15.072,1164,1590
3,2010-12-09 23:01:15.072,1245,1590
3,2010-12-09 23:01:15.072,1164,1513
3,2010-12-09 23:01:15.072,1144,1157
3,2010-12-09 23:01:15.072,1513,1518
3,2010-12-09 23:01:15.072,1245,1518
3,2010-12-09 23:01:15.072,1518,1590
3,2010-12-09 23:01:15.072,1164,1518
3,2010-12-09 23:01:45.984,1518,1590
3,2010-12-09 23:01:45.984,1513,1590
3,2010-12-09 23:01:45.984,1513,1518
3,2010-12-09 23:01:45.984,1210,1365
3,2010-12-09 23:01:45.984,1164,1590
3,2010-12-09 23:01:45.984,1115,1320
3,2010-12-09 23:01:45.984,1210,1295
3,2010-12-09 23:02:16.896,1518,1590
3,2010-12-09 23:02:16.896,1513,1590
3,2010-12-09 23:02:16.896,1513,1518
3,2010-12-09 23:02:16.896,1210,1295
3,2010-12-09 23:02:16.896,1181,1245
3,2010-12-09 23:02:16.896,1115,1320
3,2010-12-09 23:02:16.896,1144,1157
3,2010-12-09 23:02:47.808,1210,1295
3,2010-12-09 23:02:47.808,1115,1320
3,2010-12-09 23:02:47.808,1144,1245
3,2010-12-09 23:02:47.808,1210,1365
3,2010-12-09 23:02:47.808,1513,1518
3,2010-12-09 23:02:47.808,1518,1590
3,2010-12-09 23:02:47.808,1513,1590
3,2010-12-09 23:03:18.720,1144,1181
3,2010-12-09 23:03:18.720,1513,1590
3,2010-12-09 23:03:18.720,1518,1590
3,2010-12-09 23:03:18.720,1513,1518
3,2010-12-09 23:03:18.720,1210,1295
