date,participant1,participant2
2010-12-07 14:49:42.720,1210,1295
2010-12-07 14:49:42.720,1144,1191
2010-12-07 14:49:42.720,1098,1159
2010-12-07 14:49:42.720,1164,1207
2010-12-07 14:51:03.240,1210,1295
2010-12-07 14:51:03.240,1164,1207
2010-12-07 14:52:23.760,1098,1157
2010-12-07 14:52:23.760,1144,1191
2010-12-07 14:52:23.760,1164,1207
2010-12-07 14:52:23.760,1210,1295
2010-12-07 14:53:44.280,1098,1157
2010-12-07 14:53:44.280,1164,1207
2010-12-07 14:53:44.280,1098,1159
2010-12-07 14:53:44.280,1159,1191
2010-12-07 14:53:44.280,1144,1245
2010-12-07 14:53:44.280,1157,1159
2010-12-07 14:55:04.800,1157,1159
2010-12-07 14:55:04.800,1098,1159
2010-12-07 14:55:04.800,1295,1590
2010-12-07 14:55:04.800,1098,1157
2010-12-07 14:55:04.800,1164,1207
2010-12-07 14:56:25.320,1164,1207
2010-12-07 14:56:25.320,1098,1144
2010-12-07 14:56:25.320,1114,1210
2010-12-07 14:56:25.320,1295,1590
2010-12-07 14:56:25.320,1181,1327
2010-12-07 14:57:45.840,1295,1327
2010-12-07 14:57:45.840,1159,1191
2010-12-07 14:57:45.840,1164,1207
2010-12-07 14:57:45.840,1181,1295
2010-12-07 14:57:45.840,1327,1590
2010-12-07 14:57:45.840,1098,1144
2010-12-07 14:57:45.840,1114,1210
2010-12-07 14:57:45.840,1295,1590
2010-12-07 14:57:45.840,1181,1327
2010-12-07 14:57:45.840,1098,1245
2010-12-07 14:59:06.360,1207,1363
2010-12-07 14:59:06.360,1098,1144
2010-12-07 14:59:06.360,1327,1590
2010-12-07 14:59:06.360,1295,1590
2010-12-07 14:59:06.360,1295,1327
2010-12-07 14:59:06.360,1181,1327
2010-12-07 14:59:06.360,1181,1295
2010-12-07 14:59:06.360,1164,1207
2010-12-07 15:00:26.880,1164,1207
2010-12-07 15:00:26.880,1159,1191
2010-12-07 15:00:26.880,1098,1144
2010-12-07 15:01:47.400,1164,1207
2010-12-07 15:01:47.400,1159,1191
2010-12-07 15:01:47.400,1144,1245
2010-12-07 15:01:47.400,1098,1144
2010-12-07 15:03:07.920,1098,1144
2010-12-07 15:03:07.920,1159,1191
2010-12-07 15:03:07.920,1114,1393
2010-12-07 15:03:07.920,1164,1207
2010-12-07 15:03:07.920,1207,1363
2010-12-07 15:04:28.440,1207,1363
2010-12-07 15:04:28.440,1114,1393
2010-12-07 15:04:28.440,1144,1245
2010-12-07 15:04:28.440,1164,1207
2010-12-07 15:04:28.440,1098,1144
2010-12-07 15:04:28.440,1098,1159
2010-12-07 15:05:48.960,1114,1393
2010-12-07 15:05:48.960,1144,1245
2010-12-07 15:05:48.960,1098,1144
2010-12-07 15:05:48.960,1098,1159
2010-12-07 15:05:48.960,1207,1363
2010-12-07 15:05:48.960,1164,1207
2010-12-07 15:05:48.960,1295,1590
2010-12-07 15:07:09.480,1144,1245
2010-12-07 15:07:09.480,1144,1191
2010-12-07 15:07:09.480,1098,1144
2010-12-07 15:07:09.480,1295,1590
2010-12-07 15:07:09.480,1164,1207
2010-12-07 15:07:25.584,1395,1238
2010-12-07 15:07:25.584,1246,1352
2010-12-07 15:08:30.000,1164,1207
2010-12-07 15:08:30.000,1148,1157
2010-12-07 15:08:30.000,1144,1191
2010-12-07 15:08:30.000,1144,1157
2010-12-07 15:08:30.000,1144,1168
2010-12-07 15:09:50.520,1144,1148
2010-12-07 15:09:50.520,1157,1191
2010-12-07 15:09:50.520,1207,1363
2010-12-07 15:09:50.520,1114,1295
2010-12-07 15:09:50.520,1148,1168
2010-12-07 15:09:50.520,1144,1168
2010-12-07 15:09:50.520,1164,1207
2010-12-07 15:09:50.520,1207,1374
2010-12-07 15:11:11.040,1164,1363
2010-12-07 15:11:11.040,1210,1399
2010-12-07 15:11:11.040,1207,1363
2010-12-07 15:11:11.040,1144,1168
2010-12-07 15:11:11.040,1518,1590
2010-12-07 15:11:11.040,1164,1207
2010-12-07 15:12:31.560,1207,1374
2010-12-07 15:12:31.560,1513,1518
2010-12-07 15:12:31.560,1207,1363
2010-12-07 15:12:31.560,1518,1590
2010-12-07 15:12:31.560,1513,1590
2010-12-07 15:12:31.560,1114,1245
2010-12-07 15:12:31.560,1144,1168
2010-12-07 15:12:31.560,1164,1207
2010-12-07 15:13:52.080,1207,1363
2010-12-07 15:13:52.080,1109,1207
2010-12-07 15:13:52.080,1207,1245
2010-12-07 15:13:52.080,1100,1108
2010-12-07 15:13:52.080,1114,1207
2010-12-07 15:13:52.080,1210,1399
2010-12-07 15:13:52.080,1513,1518
2010-12-07 15:13:52.080,1518,1590
2010-12-07 15:13:52.080,1513,1590
2010-12-07 15:15:12.600,1114,1207
2010-12-07 15:15:12.600,1513,1590
2010-12-07 15:15:12.600,1518,1590
2010-12-07 15:15:12.600,1513,1518
2010-12-07 15:15:12.600,1164,1207
2010-12-07 15:15:12.600,1100,1108
2010-12-07 15:15:12.600,1207,1245
2010-12-07 15:15:12.600,1109,1207
2010-12-07 15:15:12.600,1207,1295
2010-12-07 15:16:33.120,1114,1207
2010-12-07 15:16:33.120,1164,1295
2010-12-07 15:16:33.120,1207,1245
2010-12-07 15:16:33.120,1207,1295
2010-12-07 15:16:33.120,1164,1207
2010-12-07 15:17:53.640,1518,1590
2010-12-07 15:17:53.640,1164,1207
2010-12-07 15:17:53.640,1207,1295
2010-12-07 15:17:53.640,1148,1157
2010-12-07 15:17:53.640,1207,1245
2010-12-07 15:17:53.640,1114,1207
2010-12-07 15:19:14.160,1207,1295
2010-12-07 15:19:14.160,1513,1518
2010-12-07 15:19:14.160,1518,1590
2010-12-07 15:19:14.160,1513,1590
2010-12-07 15:19:14.160,1109,1164
2010-12-07 15:19:14.160,1164,1207
2010-12-07 15:20:34.680,1513,1590
2010-12-07 15:20:34.680,1210,1399
2010-12-07 15:20:34.680,1159,1323
2010-12-07 15:20:34.680,1115,1207
2010-12-07 15:21:55.200,1210,1399
2010-12-07 15:21:55.200,1148,1191
2010-12-07 15:21:55.200,1115,1207
2010-12-07 15:21:55.200,1159,1323
2010-12-07 15:21:55.200,1513,1590
2010-12-07 15:23:15.720,1148,1191
2010-12-07 15:23:15.720,1115,1207
2010-12-07 15:23:15.720,1513,1590
2010-12-07 15:23:15.720,1159,1323
2010-12-07 15:23:15.720,1210,1399
2010-12-07 15:23:15.720,1209,1518
2010-12-07 15:24:36.240,1209,1590
2010-12-07 15:24:36.240,1148,1191
2010-12-07 15:24:36.240,1109,1115
2010-12-07 15:24:36.240,1513,1518
2010-12-07 15:24:36.240,1518,1590
2010-12-07 15:25:56.760,1210,1245
2010-12-07 15:25:56.760,1209,1518
2010-12-07 15:25:56.760,1109,1115
2010-12-07 15:25:56.760,1513,1518
2010-12-07 15:25:56.760,1518,1590
2010-12-07 15:25:56.760,1513,1590
2010-12-07 15:25:56.760,1209,1590
2010-12-07 15:27:17.280,1513,1590
2010-12-07 15:27:17.280,1209,1518
2010-12-07 15:27:17.280,1148,1159
2010-12-07 15:27:17.280,1098,1245
2010-12-07 15:27:17.280,1109,1115
2010-12-07 15:28:37.800,1209,1518
2010-12-07 15:28:37.800,1148,1159
2010-12-07 15:28:37.800,1109,1115
2010-12-07 15:28:37.800,1513,1518
2010-12-07 15:28:37.800,1513,1590
2010-12-07 15:29:58.320,1098,1210
2010-12-07 15:29:58.320,1148,1159
2010-12-07 15:29:58.320,1209,1518
2010-12-07 15:29:58.320,1513,1590
2010-12-07 15:29:58.320,1148,1191
2010-12-07 15:29:58.320,1159,1191
2010-12-07 15:31:18.840,1159,1191
2010-12-07 15:31:18.840,1209,1518
2010-12-07 15:31:18.840,1098,1210
2010-12-07 15:31:18.840,1109,1115
2010-12-07 15:31:18.840,1210,1399
2010-12-07 15:31:18.840,1513,1518
2010-12-07 15:31:18.840,1513,1590
2010-12-07 15:32:39.360,1098,1210
2010-12-07 15:32:39.360,1209,1518
2010-12-07 15:32:39.360,1164,1363
2010-12-07 15:32:39.360,1157,1191
2010-12-07 15:32:39.360,1513,1518
2010-12-07 15:32:39.360,1513,1590
2010-12-07 15:33:59.880,1148,1157
2010-12-07 15:33:59.880,1209,1518
2010-12-07 15:33:59.880,1098,1210
2010-12-07 15:33:59.880,1109,1115
2010-12-07 15:33:59.880,1115,1207
2010-12-07 15:33:59.880,1513,1590
2010-12-07 15:33:59.880,1098,1207
2010-12-07 15:35:20.400,1144,1159
2010-12-07 15:35:20.400,1209,1518
2010-12-07 15:35:20.400,1513,1590
2010-12-07 15:36:40.920,1108,1207
2010-12-07 15:36:40.920,1209,1518
2010-12-07 15:38:01.440,1098,1210
2010-12-07 15:38:01.440,1098,1383
2010-12-07 15:38:01.440,1209,1518
2010-12-07 15:38:01.440,1513,1518
2010-12-07 15:38:01.440,1518,1590
2010-12-07 15:39:21.960,1098,1383
2010-12-07 15:39:21.960,1209,1518
2010-12-07 15:39:21.960,1157,1159
2010-12-07 15:39:21.960,1108,1207
2010-12-07 15:39:21.960,1513,1518
2010-12-07 15:39:21.960,1518,1590
2010-12-07 15:40:42.480,1518,1590
2010-12-07 15:40:42.480,1157,1159
2010-12-07 15:40:42.480,1168,1207
2010-12-07 15:40:42.480,1210,1399
2010-12-07 15:42:03.000,1157,1159
2010-12-07 15:42:03.000,1518,1590
2010-12-07 15:42:03.000,1100,1108
2010-12-07 15:42:03.000,1098,1393
2010-12-07 15:42:03.000,1210,1399
2010-12-07 15:42:03.000,1191,1207
2010-12-07 15:43:23.520,1098,1393
2010-12-07 15:43:23.520,1207,1332
2010-12-07 15:43:23.520,1144,1191
2010-12-07 15:43:23.520,1144,1157
2010-12-07 15:43:23.520,1210,1399
2010-12-07 15:43:23.520,1207,1373
2010-12-07 15:43:23.520,1518,1590
2010-12-07 15:43:23.520,1109,1378
2010-12-07 15:44:44.040,1207,1373
2010-12-07 15:44:44.040,1164,1207
2010-12-07 15:44:44.040,1144,1191
2010-12-07 15:44:44.040,1518,1590
2010-12-07 15:45:04.170,1701,1142
2010-12-07 15:45:04.170,1238,1246
2010-12-07 15:46:04.560,1518,1590
2010-12-07 15:46:04.560,1144,1191
2010-12-07 15:46:04.560,1098,1393
2010-12-07 15:46:04.560,1181,1327
2010-12-07 15:46:04.560,1164,1207
2010-12-07 15:47:25.080,1115,1383
2010-12-07 15:47:25.080,1144,1191
2010-12-07 15:47:25.080,1144,1157
2010-12-07 15:47:25.080,1098,1393
2010-12-07 15:47:25.080,1109,1191
2010-12-07 15:48:45.600,1115,1383
2010-12-07 15:48:45.600,1098,1393
2010-12-07 15:48:45.600,1518,1590
2010-12-07 15:48:45.600,1164,1207
2010-12-07 15:50:06.120,1518,1590
2010-12-07 15:50:06.120,1098,1393
2010-12-07 15:50:06.120,1191,1207
2010-12-07 15:50:06.120,1115,1383
2010-12-07 15:50:06.120,1164,1191
2010-12-07 15:51:26.640,1109,1207
2010-12-07 15:51:26.640,1115,1383
2010-12-07 15:51:26.640,1164,1191
2010-12-07 15:51:26.640,1109,1164
2010-12-07 15:51:26.640,1098,1164
2010-12-07 15:51:26.640,1164,1207
2010-12-07 15:52:47.160,1164,1207
2010-12-07 15:52:47.160,1115,1383
2010-12-07 15:52:47.160,1098,1365
2010-12-07 15:52:47.160,1109,1157
2010-12-07 15:52:47.160,1210,1399
2010-12-07 15:52:47.160,1109,1164
2010-12-07 15:54:07.680,1157,1164
2010-12-07 15:54:07.680,1191,1363
2010-12-07 15:54:07.680,1148,1159
2010-12-07 15:54:07.680,1164,1207
2010-12-07 15:54:07.680,1098,1365
2010-12-07 15:54:07.680,1115,1383
2010-12-07 15:54:07.680,1181,1327
2010-12-07 15:55:28.200,1115,1383
2010-12-07 15:55:28.200,1191,1363
2010-12-07 15:56:48.720,1115,1383
2010-12-07 15:56:48.720,1518,1590
2010-12-07 15:56:48.720,1191,1363
2010-12-07 15:58:09.240,1115,1383
2010-12-07 15:58:09.240,1518,1590
2010-12-07 15:59:29.760,1518,1590
2010-12-07 15:59:29.760,1207,1374
2010-12-07 15:59:29.760,1115,1383
2010-12-07 15:59:29.760,1191,1207
2010-12-07 15:59:29.760,1164,1191
2010-12-07 15:59:29.760,1191,1363
2010-12-07 15:59:29.760,1181,1327
2010-12-07 16:00:50.280,1115,1383
2010-12-07 16:00:50.280,1191,1207
2010-12-07 16:00:50.280,1164,1191
2010-12-07 16:00:50.280,1109,1115
2010-12-07 16:00:50.280,1157,1164
2010-12-07 16:00:50.280,1191,1363
2010-12-07 16:02:10.800,1164,1207
2010-12-07 16:02:10.800,1207,1374
2010-12-07 16:02:10.800,1115,1383
2010-12-07 16:02:10.800,1164,1191
2010-12-07 16:02:10.800,1109,1115
2010-12-07 16:02:10.800,1181,1327
2010-12-07 16:02:10.800,1518,1590
2010-12-07 16:03:31.320,1191,1207
2010-12-07 16:03:31.320,1207,1374
2010-12-07 16:03:31.320,1115,1383
2010-12-07 16:03:31.320,1109,1115
2010-12-07 16:03:31.320,1518,1590
2010-12-07 16:04:51.840,1115,1383
2010-12-07 16:04:51.840,1191,1207
2010-12-07 16:04:51.840,1109,1115
2010-12-07 16:04:51.840,1518,1590
2010-12-07 16:06:12.360,1109,1383
2010-12-07 16:06:12.360,1207,1374
2010-12-07 16:07:32.880,1109,1115
2010-12-07 16:07:32.880,1518,1590
2010-12-07 16:08:53.400,1207,1374
2010-12-07 16:08:53.400,1518,1590
2010-12-07 16:10:13.920,1518,1590
2010-12-07 16:10:13.920,1115,1383
2010-12-07 16:10:13.920,1164,1191
2010-12-07 16:10:13.920,1207,1374
2010-12-07 16:11:34.440,1518,1590
2010-12-07 16:11:34.440,1115,1157
2010-12-07 16:11:34.440,1109,1115
2010-12-07 16:11:34.440,1109,1383
2010-12-07 16:11:34.440,1164,1363
2010-12-07 16:11:34.440,1115,1383
2010-12-07 16:11:34.440,1164,1191
2010-12-07 16:12:54.960,1207,1374
2010-12-07 16:12:54.960,1109,1383
2010-12-07 16:12:54.960,1191,1207
2010-12-07 16:12:54.960,1109,1157
2010-12-07 16:12:54.960,1115,1157
2010-12-07 16:12:54.960,1518,1590
2010-12-07 16:12:54.960,1164,1207
2010-12-07 16:14:15.480,1109,1115
2010-12-07 16:14:15.480,1207,1374
2010-12-07 16:14:15.480,1115,1383
2010-12-07 16:14:15.480,1115,1157
2010-12-07 16:14:15.480,1207,1363
2010-12-07 16:14:15.480,1100,1210
2010-12-07 16:15:36.000,1518,1590
2010-12-07 16:15:36.000,1207,1374
2010-12-07 16:15:36.000,1115,1383
2010-12-07 16:16:56.520,1100,1108
2010-12-07 16:16:56.520,1109,1115
2010-12-07 16:16:56.520,1181,1327
2010-12-07 16:16:56.520,1115,1383
2010-12-07 16:16:56.520,1207,1374
2010-12-07 16:18:17.040,1207,1374
2010-12-07 16:18:17.040,1115,1383
2010-12-07 16:18:17.040,1109,1115
2010-12-07 16:18:17.040,1098,1159
2010-12-07 16:19:37.560,1115,1383
2010-12-07 16:19:37.560,1207,1374
2010-12-07 16:19:37.560,1191,1207
2010-12-07 16:19:37.560,1157,1320
2010-12-07 16:19:37.560,1114,1295
2010-12-07 16:19:37.560,1109,1115
2010-12-07 16:20:58.080,1164,1207
2010-12-07 16:20:58.080,1207,1374
2010-12-07 16:20:58.080,1115,1383
2010-12-07 16:20:58.080,1157,1320
2010-12-07 16:20:58.080,1164,1374
2010-12-07 16:20:58.080,1207,1363
2010-12-07 16:22:18.600,1115,1383
2010-12-07 16:22:18.600,1207,1374
2010-12-07 16:22:18.600,1191,1207
2010-12-07 16:22:18.600,1210,1399
2010-12-07 16:22:18.600,1164,1207
2010-12-07 16:23:39.120,1164,1207
2010-12-07 16:23:39.120,1207,1374
2010-12-07 16:23:39.120,1115,1383
2010-12-07 16:23:39.120,1210,1399
2010-12-07 16:24:59.640,1207,1374
2010-12-07 16:24:59.640,1115,1383
2010-12-07 16:24:59.640,1210,1399
2010-12-07 16:24:59.640,1164,1207
2010-12-07 16:26:20.160,1210,1399
2010-12-07 16:26:20.160,1164,1207
2010-12-07 16:26:20.160,1157,1320
2010-12-07 16:26:20.160,1164,1374
2010-12-07 16:26:20.160,1207,1374
2010-12-07 16:26:20.160,1115,1383
2010-12-07 16:27:40.680,1115,1383
2010-12-07 16:27:40.680,1210,1399
2010-12-07 16:27:40.680,1207,1363
2010-12-07 16:27:40.680,1207,1374
2010-12-07 16:27:40.680,1164,1207
2010-12-07 16:29:01.200,1207,1374
2010-12-07 16:29:01.200,1115,1383
2010-12-07 16:29:01.200,1210,1399
2010-12-07 16:29:01.200,1098,1320
2010-12-07 16:29:01.200,1207,1363
2010-12-07 16:30:21.720,1115,1383
2010-12-07 16:30:21.720,1148,1159
2010-12-07 16:30:21.720,1109,1115
2010-12-07 16:30:21.720,1164,1207
2010-12-07 16:30:21.720,1098,1157
2010-12-07 16:31:42.240,1109,1115
2010-12-07 16:31:42.240,1098,1320
2010-12-07 16:31:42.240,1098,1157
2010-12-07 16:31:42.240,1164,1207
2010-12-07 16:31:42.240,1157,1320
2010-12-07 16:33:02.760,1207,1374
2010-12-07 16:33:02.760,1164,1374
2010-12-07 16:33:02.760,1098,1207
2010-12-07 16:33:02.760,1164,1207
2010-12-07 16:34:23.280,1207,1374
2010-12-07 16:34:23.280,1157,1320
2010-12-07 16:34:23.280,1098,1207
2010-12-07 16:34:23.280,1164,1207
2010-12-07 16:35:43.800,1157,1320
2010-12-07 16:35:43.800,1164,1207
2010-12-07 16:35:43.800,1098,1207
2010-12-07 16:35:43.800,1098,1164
2010-12-07 16:35:43.800,1109,1115
2010-12-07 16:35:43.800,1207,1374
2010-12-07 16:35:43.800,1181,1327
2010-12-07 16:37:04.320,1109,1115
2010-12-07 16:37:04.320,1157,1320
2010-12-07 16:37:04.320,1518,1590
2010-12-07 16:37:04.320,1098,1164
2010-12-07 16:37:04.320,1098,1207
2010-12-07 16:37:04.320,1164,1207
2010-12-07 16:38:24.840,1114,1295
2010-12-07 16:38:24.840,1164,1207
2010-12-07 16:38:24.840,1098,1207
2010-12-07 16:38:24.840,1098,1164
2010-12-07 16:38:24.840,1157,1320
2010-12-07 16:38:24.840,1207,1374
2010-12-07 16:39:45.360,1207,1374
2010-12-07 16:39:45.360,1100,1159
2010-12-07 16:39:45.360,1098,1164
2010-12-07 16:39:45.360,1098,1207
2010-12-07 16:39:45.360,1164,1207
2010-12-07 16:41:05.880,1157,1320
2010-12-07 16:41:05.880,1098,1374
2010-12-07 16:41:05.880,1098,1164
2010-12-07 16:41:05.880,1100,1159
2010-12-07 16:41:05.880,1210,1245
2010-12-07 16:41:05.880,1109,1115
2010-12-07 16:41:05.880,1164,1374
2010-12-07 16:41:05.880,1164,1207
2010-12-07 16:41:05.880,1098,1207
2010-12-07 16:42:26.400,1210,1245
2010-12-07 16:42:26.400,1157,1320
2010-12-07 16:42:26.400,1109,1115
2010-12-07 16:42:26.400,1098,1164
2010-12-07 16:42:26.400,1114,1295
2010-12-07 16:43:46.920,1100,1210
2010-12-07 16:43:46.920,1164,1374
2010-12-07 16:43:46.920,1109,1115
2010-12-07 16:43:46.920,1144,1148
2010-12-07 16:43:46.920,1207,1374
2010-12-07 16:43:46.920,1098,1191
2010-12-07 16:43:46.920,1164,1207
2010-12-07 16:45:07.440,1164,1207
2010-12-07 16:45:07.440,1108,1181
2010-12-07 16:45:07.440,1108,1144
2010-12-07 16:45:07.440,1109,1115
2010-12-07 16:45:07.440,1098,1144
2010-12-07 16:45:07.440,1164,1374
2010-12-07 16:45:07.440,1144,1191
2010-12-07 16:45:07.440,1157,1320
2010-12-07 16:45:07.440,1098,1191
2010-12-07 16:45:07.440,1207,1374
2010-12-07 16:46:27.960,1098,1191
2010-12-07 16:46:27.960,1144,1191
2010-12-07 16:46:27.960,1098,1144
2010-12-07 16:46:27.960,1109,1115
2010-12-07 16:46:27.960,1098,1148
2010-12-07 16:46:27.960,1164,1207
2010-12-07 16:46:27.960,1157,1320
2010-12-07 16:46:27.960,1207,1374
2010-12-07 16:46:27.960,1164,1374
2010-12-07 16:47:48.480,1207,1374
2010-12-07 16:47:48.480,1164,1374
2010-12-07 16:47:48.480,1109,1115
2010-12-07 16:47:48.480,1164,1207
2010-12-07 16:49:09.000,1207,1374
2010-12-07 16:49:09.000,1109,1115
2010-12-07 16:49:09.000,1518,1590
2010-12-07 16:49:09.000,1164,1207
2010-12-07 16:50:29.520,1207,1374
2010-12-07 16:50:29.520,1164,1374
2010-12-07 16:50:29.520,1109,1115
2010-12-07 16:50:29.520,1518,1590
2010-12-07 16:50:29.520,1164,1207
2010-12-07 16:50:29.520,1100,1108
2010-12-07 16:50:29.520,1115,1383
2010-12-07 16:51:50.040,1115,1383
2010-12-07 16:51:50.040,1164,1363
2010-12-07 16:51:50.040,1295,1305
2010-12-07 16:51:50.040,1100,1108
2010-12-07 16:51:50.040,1164,1374
2010-12-07 16:51:50.040,1210,1393
2010-12-07 16:51:50.040,1109,1115
2010-12-07 16:51:50.040,1207,1363
2010-12-07 16:51:50.040,1518,1590
2010-12-07 16:51:50.040,1164,1207
2010-12-07 16:53:10.560,1108,1191
2010-12-07 16:53:10.560,1191,1207
2010-12-07 16:53:10.560,1207,1374
2010-12-07 16:53:10.560,1157,1320
2010-12-07 16:53:10.560,1100,1108
2010-12-07 16:53:10.560,1164,1374
2010-12-07 16:53:10.560,1210,1393
2010-12-07 16:53:10.560,1518,1590
2010-12-07 16:53:10.560,1114,1295
2010-12-07 16:53:10.560,1305,1383
2010-12-07 16:53:10.560,1164,1207
2010-12-07 16:54:31.080,1114,1115
2010-12-07 16:54:31.080,1144,1393
2010-12-07 16:54:31.080,1098,1210
2010-12-07 16:54:31.080,1164,1191
2010-12-07 16:54:31.080,1157,1320
2010-12-07 16:54:31.080,1518,1590
2010-12-07 16:54:31.080,1098,1115
2010-12-07 16:54:31.080,1191,1207
2010-12-07 16:54:31.080,1305,1383
2010-12-07 16:54:31.080,1164,1207
2010-12-07 16:54:31.080,1115,1295
2010-12-07 16:54:31.080,1207,1374
2010-12-07 16:54:31.080,1115,1210
2010-12-07 16:54:31.080,1114,1295
2010-12-07 16:54:31.080,1164,1374
2010-12-07 16:55:51.600,1164,1207
2010-12-07 16:55:51.600,1100,1210
2010-12-07 16:55:51.600,1115,1210
2010-12-07 16:55:51.600,1207,1374
2010-12-07 16:55:51.600,1191,1207
2010-12-07 16:55:51.600,1157,1320
2010-12-07 16:55:51.600,1164,1191
2010-12-07 16:55:51.600,1191,1374
2010-12-07 16:55:51.600,1108,1295
2010-12-07 16:55:51.600,1100,1108
2010-12-07 16:55:51.600,1108,1115
2010-12-07 16:55:51.600,1164,1374
2010-12-07 16:55:51.600,1305,1383
2010-12-07 16:55:51.600,1144,1393
2010-12-07 16:55:51.600,1114,1245
2010-12-07 16:57:12.120,1164,1374
2010-12-07 16:57:12.120,1144,1210
2010-12-07 16:57:12.120,1207,1374
2010-12-07 16:57:12.120,1191,1207
2010-12-07 16:57:12.120,1157,1320
2010-12-07 16:57:12.120,1098,1373
2010-12-07 16:57:12.120,1114,1115
2010-12-07 16:57:12.120,1518,1590
2010-12-07 16:57:12.120,1114,1295
2010-12-07 16:57:12.120,1164,1191
2010-12-07 16:57:12.120,1305,1383
2010-12-07 16:57:12.120,1164,1207
2010-12-07 16:57:12.120,1115,1295
2010-12-07 16:57:12.120,1115,1210
2010-12-07 16:58:32.640,1144,1210
2010-12-07 16:58:32.640,1207,1374
2010-12-07 16:58:32.640,1191,1207
2010-12-07 16:58:32.640,1100,1108
2010-12-07 16:58:32.640,1115,1295
2010-12-07 16:58:32.640,1098,1373
2010-12-07 16:58:32.640,1114,1115
2010-12-07 16:58:32.640,1109,1114
2010-12-07 16:58:32.640,1518,1590
2010-12-07 16:58:32.640,1305,1383
2010-12-07 16:58:32.640,1109,1295
2010-12-07 16:58:32.640,1164,1207
2010-12-07 16:58:32.640,1164,1191
2010-12-07 16:58:32.640,1210,1393
2010-12-07 16:59:53.160,1098,1207
2010-12-07 16:59:53.160,1098,1115
2010-12-07 16:59:53.160,1164,1191
2010-12-07 16:59:53.160,1207,1210
2010-12-07 16:59:53.160,1115,1295
2010-12-07 16:59:53.160,1210,1393
2010-12-07 16:59:53.160,1518,1590
2010-12-07 16:59:53.160,1109,1115
2010-12-07 16:59:53.160,1115,1207
2010-12-07 16:59:53.160,1305,1383
2010-12-07 17:01:13.680,1518,1590
2010-12-07 17:01:13.680,1144,1210
2010-12-07 17:01:13.680,1207,1374
2010-12-07 17:01:13.680,1191,1207
2010-12-07 17:01:13.680,1164,1191
2010-12-07 17:01:13.680,1191,1374
2010-12-07 17:01:13.680,1144,1393
2010-12-07 17:01:13.680,1164,1207
2010-12-07 17:01:13.680,1098,1332
2010-12-07 17:01:13.680,1305,1383
2010-12-07 17:02:34.200,1207,1374
2010-12-07 17:02:34.200,1114,1144
2010-12-07 17:02:34.200,1191,1207
2010-12-07 17:02:34.200,1164,1191
2010-12-07 17:02:34.200,1191,1374
2010-12-07 17:02:34.200,1210,1393
2010-12-07 17:02:34.200,1518,1590
2010-12-07 17:02:34.200,1164,1207
2010-12-07 17:02:34.200,1098,1332
2010-12-07 17:03:54.720,1207,1374
2010-12-07 17:03:54.720,1164,1191
2010-12-07 17:03:54.720,1191,1374
2010-12-07 17:03:54.720,1518,1590
2010-12-07 17:03:54.720,1164,1207
2010-12-07 17:03:54.720,1191,1207
2010-12-07 17:05:15.240,1164,1207
2010-12-07 17:05:15.240,1207,1374
2010-12-07 17:05:15.240,1191,1207
2010-12-07 17:05:15.240,1191,1374
2010-12-07 17:05:15.240,1098,1332
2010-12-07 17:05:15.240,1207,1363
2010-12-07 17:05:15.240,1518,1590
2010-12-07 17:06:35.760,1191,1207
2010-12-07 17:06:35.760,1164,1210
2010-12-07 17:06:35.760,1191,1374
2010-12-07 17:06:35.760,1207,1374
2010-12-07 17:06:35.760,1164,1207
2010-12-07 17:06:35.760,1115,1365
2010-12-07 17:06:35.760,1518,1590
2010-12-07 17:06:35.760,1114,1115
2010-12-07 17:07:56.280,1207,1374
2010-12-07 17:07:56.280,1191,1374
2010-12-07 17:07:56.280,1114,1181
2010-12-07 17:07:56.280,1210,1393
2010-12-07 17:07:56.280,1114,1164
2010-12-07 17:07:56.280,1518,1590
2010-12-07 17:07:56.280,1305,1383
2010-12-07 17:07:56.280,1164,1207
2010-12-07 17:07:56.280,1191,1207
2010-12-07 17:07:56.280,1164,1191
2010-12-07 17:09:16.800,1210,1365
2010-12-07 17:09:16.800,1164,1191
2010-12-07 17:09:16.800,1164,1207
2010-12-07 17:09:16.800,1181,1393
2010-12-07 17:09:16.800,1518,1590
2010-12-07 17:09:16.800,1181,1210
2010-12-07 17:09:16.800,1207,1374
2010-12-07 17:09:16.800,1191,1207
2010-12-07 17:09:16.800,1210,1393
2010-12-07 17:09:16.800,1207,1363
2010-12-07 17:10:37.320,1181,1393
2010-12-07 17:10:37.320,1518,1590
2010-12-07 17:10:37.320,1098,1159
2010-12-07 17:10:37.320,1098,1144
2010-12-07 17:10:37.320,1207,1295
2010-12-07 17:10:37.320,1191,1374
2010-12-07 17:10:37.320,1144,1159
2010-12-07 17:10:37.320,1164,1191
2010-12-07 17:10:37.320,1157,1207
2010-12-07 17:11:57.840,1207,1295
2010-12-07 17:11:57.840,1518,1590
2010-12-07 17:11:57.840,1098,1245
2010-12-07 17:11:57.840,1164,1207
2010-12-07 17:11:57.840,1181,1210
2010-12-07 17:11:57.840,1210,1393
2010-12-07 17:11:57.840,1098,1159
2010-12-07 17:13:18.360,1207,1332
2010-12-07 17:13:18.360,1164,1295
2010-12-07 17:13:18.360,1157,1191
2010-12-07 17:13:18.360,1518,1590
2010-12-07 17:13:18.360,1144,1159
2010-12-07 17:13:18.360,1164,1207
